354,9758640,9758847,9758640,9758640,9758433,9758640,9758640,15075108,15075108,15075113,15075108,15075108,15075104,15075108,-6864124,-6864124,-6864124,-6861210,-6864124,-6864124,-6867037,9758640,15075608,-6863624,
355,9758077,9758284,9758077,9758077,9757870,9758077,9758077,15075030,15075030,15075035,15075030,15075030,15075025,15075030,-6874606,-6874606,-6874606,-6871692,-6874606,-6874606,-6877520,9758077,15075030,-6874606,
356,9757515,9757722,9757515,9757515,9757308,9757515,9757515,15038949,15038949,15038954,15038949,15038949,15038944,15038949,-6885019,-6885019,-6885019,-6882105,-6885019,-6885019,-6887932,9757515,15038949,-6884519,
357,9756952,9757159,9756952,9756952,9756745,9756952,9756952,15064948,15064948,15064953,15064948,15064948,15064943,15064948,-6895431,-6895431,-6895431,-6892517,-6895431,-6895431,-6898344,9756952,15064948,-6894931,
358,9756388,9756595,9756388,9756388,9756181,9756388,9756388,15072197,15072197,15072202,15072197,15072197,15072192,15072197,-6905808,-6905808,-6905808,-6902894,-6905808,-6905808,-6908722,9756388,15072197,-6905808,
359,9755825,9756032,9755825,9755825,9755618,9755825,9755825,15074218,15074218,15074223,15074218,15074218,15074213,15074218,-6916150,-6916150,-6916150,-6913237,-6916150,-6916150,-6919064,9755825,15074218,-6916650,
360,9755263,9755470,9755263,9755263,9755056,9755263,9755263,15038722,15038722,15038727,15038722,15038722,15038718,15038722,-6926424,-6926424,-6926424,-6923510,-6926424,-6926424,-6929337,9755263,15039222,-6925924,
361,9754700,9754907,9754700,9754700,9754493,9754700,9754700,15064885,15064885,15064890,15064885,15064885,15064880,15064885,-6936697,-6936697,-6936697,-6933783,-6936697,-6936697,-6939610,9754700,15064885,-6936197,
362,9754136,9754343,9754136,9754136,9753929,9754136,9754136,15072179,15072179,15072184,15072179,15072179,15072174,15072179,-6946935,-6946935,-6946935,-6944022,-6946935,-6946935,-6949849,9754136,15072179,-6947435,
363,9753573,9753780,9753573,9753573,9753366,9753573,9753573,15074213,15074213,15074218,15074213,15074213,15074208,15074213,-6957139,-6957139,-6957139,-6954226,-6957140,-6957139,-6960053,9753573,15074213,-6958139,
364,9753009,9753216,9753009,9753009,9752802,9753009,9753009,15074780,15074780,15074785,15074780,15074780,15074775,15074780,-6967309,-6967309,-6967309,-6964396,-6967309,-6967309,-6970223,9753009,15074780,-6967809,
365,9752446,9752653,9752446,9752446,9752239,9752446,9752446,15074938,15074938,15074943,15074938,15074938,15074933,15074938,-6977445,-6977445,-6977445,-6974532,-6977445,-6977445,-6980359,9752446,15074938,-6977945,
366,9751882,9752089,9751882,9751882,9751675,9751882,9751882,15074982,15074982,15074987,15074982,15074982,15074978,15074982,-6987547,-6987547,-6987547,-6984633,-6987547,-6987547,-6990461,9751882,15075482,-6987547,
367,9751319,9751526,9751319,9751319,9751112,9751319,9751319,15074995,15074995,15075000,15074995,15074995,15074990,15074995,-6997614,-6997614,-6997614,-6994700,-6997614,-6997614,-7000527,9751319,15074995,-6997114,
368,9750757,9750964,9750757,9750757,9750550,9750757,9750757,15038939,15038939,15038944,15038939,15038939,15038934,15038939,-7007614,-7007614,-7007614,-7004700,-7007614,-7007614,-7010528,9750757,15038939,-7007614,
369,9750192,9750399,9750192,9750192,9749985,9750192,9750192,15082975,15082975,15082980,15082975,15082975,15082970,15082975,-7017630,-7017630,-7017630,-7014716,-7017630,-7017630,-7020544,9750192,15082975,-7017630,
370,9749628,9749835,9749628,9749628,9749421,9749628,9749628,15077223,15077223,15077228,15077223,15077223,15077218,15077223,-7027595,-7027595,-7027595,-7024682,-7027595,-7027595,-7030509,9749628,15077223,-7028095,
371,9749064,9749271,9749064,9749064,9748857,9749064,9749064,15075619,15075619,15075624,15075619,15075619,15075615,15075619,-7037527,-7037527,-7037527,-7034613,-7037527,-7037527,-7040440,9749064,15076119,-7037027,
372,9748500,9748707,9748500,9748500,9748293,9748500,9748500,15075172,15075172,15075177,15075172,15075172,15075167,15075172,-7047425,-7047425,-7047425,-7044511,-7047425,-7047425,-7050338,9748500,15075172,-7046925,
373,9747936,9748143,9747936,9747936,9747729,9747936,9747936,15075048,15075048,15075053,15075048,15075048,15075043,15075048,-7057289,-7057289,-7057289,-7054376,-7057289,-7057289,-7060203,9747936,15075048,-7057789,
374,9747372,9747579,9747372,9747372,9747165,9747372,9747372,15075013,15075013,15075018,15075013,15075013,15075008,15075013,-7067121,-7067121,-7067121,-7064207,-7067121,-7067121,-7070034,9747372,15075013,-7066621,
375,9746808,9747015,9746808,9746808,9746601,9746808,9746808,15075003,15075003,15075008,15075003,15075003,15074998,15075003,-7076919,-7076919,-7076919,-7074005,-7076919,-7076919,-7079833,9746808,15075003,-7076919,
376,9746244,9746451,9746244,9746244,9746037,9746244,9746244,15075001,15075001,15075005,15075001,15075001,15074996,15075001,-7086685,-7086685,-7086685,-7083771,-7086685,-7086685,-7089598,9746244,15074501,-7086185,
377,9745679,9745886,9745679,9745679,9745472,9745679,9745679,15075000,15075000,15075005,15075000,15075000,15074995,15075000,-7096417,-7096417,-7096417,-7093504,-7096417,-7096417,-7099331,9745679,15075000,-7096917,
378,9745117,9745324,9745117,9745117,9744910,9745117,9745117,15038940,15038940,15038945,15038940,15038940,15038936,15038940,-7106085,-7106085,-7106085,-7103171,-7106085,-7106085,-7108999,9745117,15039440,-7106085,
379,9744553,9744760,9744553,9744553,9744346,9744553,9744553,15064946,15064946,15064951,15064946,15064946,15064941,15064946,-7115752,-7115752,-7115752,-7112839,-7115752,-7115752,-7118666,9744553,15064946,-7116252,
380,9743991,9744198,9743991,9743991,9743784,9743991,9743991,15018108,15018108,15018112,15018108,15018108,15018103,15018108,-7125339,-7125339,-7125339,-7122425,-7125339,-7125339,-7128253,9743991,15017608,-7125339,
381,9743429,9743636,9743429,9743429,9743222,9743429,9743429,15023078,15023078,15023083,15023078,15023078,15023073,15023078,-7134910,-7134910,-7134910,-7131996,-7134910,-7134910,-7137823,9743429,15023078,-7134410,
382,9742867,9743074,9742867,9742867,9742660,9742867,9742867,15006434,15006434,15006439,15006434,15006434,15006429,15006434,-7144432,-7144432,-7144432,-7141519,-7144432,-7144432,-7147346,9742867,15006434,-7144932,
383,9742306,9742513,9742306,9742306,9742099,9742306,9742306,15001794,15001794,15001798,15001794,15001794,15001789,15001794,-7153922,-7153922,-7153922,-7151008,-7153922,-7153922,-7156836,9742306,15001294,-7153922,
384,9741744,9741951,9741744,9741744,9741537,9741744,9741744,15000500,15000500,15000505,15000500,15000500,15000495,15000500,-7163380,-7163380,-7163380,-7160466,-7163380,-7163380,-7166293,9741744,15000500,-7162880,
385,9741181,9741388,9741181,9741181,9740974,9741181,9741181,15018169,15018169,15018173,15018169,15018169,15018164,15018169,-7172822,-7172822,-7172822,-7169908,-7172822,-7172822,-7175735,9741181,15017669,-7172322,
386,9740619,9740826,9740619,9740619,9740412,9740619,9740619,15005065,15005065,15005070,15005065,15005065,15005060,15005065,-7182216,-7182216,-7182216,-7179303,-7182216,-7182216,-7185130,9740619,15005065,-7182716,
387,9740057,9740264,9740057,9740057,9739850,9740057,9740057,15001412,15001412,15001417,15001412,15001412,15001407,15001412,-7191580,-7191580,-7191580,-7188666,-7191580,-7191580,-7194493,9740057,15001412,-7191080,
388,9739496,9739703,9739496,9739496,9739289,9739496,9739496,14982364,14982364,14982369,14982364,14982364,14982359,14982364,-7200896,-7200896,-7200896,-7197982,-7200896,-7200896,-7203810,9739496,14982364,-7200896,
389,9738935,9739142,9738935,9738935,9738728,9738935,9738935,14977053,14977053,14977058,14977053,14977053,14977048,14977053,-7210181,-7210181,-7210181,-7207267,-7210181,-7210181,-7213095,9738935,14977053,-7210181,
390,9738372,9738579,9738372,9738372,9738165,9738372,9738372,15011631,15011631,15011636,15011631,15011631,15011626,15011631,-7219466,-7219466,-7219466,-7216552,-7219466,-7219466,-7222380,9738372,15011631,-7219466,
391,9737811,9738018,9737811,9737811,9737604,9737811,9737811,14985213,14985213,14985218,14985213,14985213,14985208,14985213,-7228689,-7228689,-7228689,-7225776,-7228689,-7228689,-7231603,9737811,14985213,-7229189,
392,9737250,9737457,9737250,9737250,9737043,9737250,9737250,14977847,14977847,14977852,14977847,14977847,14977842,14977847,-7237882,-7237882,-7237882,-7234968,-7237882,-7237882,-7240795,9737250,14977847,-7237382,
393,9736689,9736896,9736689,9736689,9736482,9736689,9736689,14975793,14975793,14975798,14975793,14975793,14975789,14975793,-7247043,-7247043,-7247043,-7244130,-7247043,-7247043,-7249957,9736689,14976293,-7247543,
394,9736127,9736334,9736127,9736127,9735920,9736127,9736127,14993250,14993250,14993255,14993250,14993250,14993246,14993250,-7256190,-7256190,-7256190,-7253276,-7256190,-7256190,-7259104,9736127,14993750,-7256190,
395,9735566,9735773,9735566,9735566,9735359,9735566,9735566,14980088,14980088,14980093,14980088,14980088,14980083,14980088,-7265290,-7265290,-7265290,-7262377,-7265290,-7265290,-7268204,9735566,14980088,-7265790,
396,9735005,9735212,9735005,9735005,9734798,9735005,9735005,14976418,14976418,14976423,14976418,14976418,14976413,14976418,-7274361,-7274360,-7274361,-7271447,-7274361,-7274361,-7277274,9735005,14976418,-7273361,
397,9734442,9734649,9734442,9734442,9734235,9734442,9734442,15011454,15011454,15011459,15011454,15011454,15011449,15011454,-7283431,-7283431,-7283431,-7280517,-7283431,-7283431,-7286344,9734442,15011454,-7282931,
398,9733881,9734088,9733881,9733881,9733674,9733881,9733881,14985164,14985164,14985169,14985164,14985164,14985159,14985164,-7292440,-7292440,-7292440,-7289527,-7292441,-7292440,-7295354,9733881,14985164,-7293440,
399,9733320,9733527,9733320,9733320,9733113,9733320,9733320,14959804,14959804,14959809,14959804,14959804,14959799,14959804,-7301405,-7301405,-7301405,-7298491,-7301405,-7301405,-7304319,9733320,14959804,-7301405,
400,9732760,9732967,9732760,9732760,9732553,9732760,9732760,14952733,14952733,14952738,14952733,14952733,14952728,14952733,-7310339,-7310339,-7310339,-7307426,-7310340,-7310339,-7313253,9732760,14952733,-7311339,
401,9732198,9732405,9732198,9732198,9731991,9732198,9732198,14986821,14986821,14986826,14986821,14986821,14986816,14986821,-7319274,-7319274,-7319274,-7316360,-7319274,-7319274,-7322188,9732198,14986821,-7319274,
402,9731638,9731845,9731638,9731638,9731431,9731638,9731638,14960266,14960266,14960271,14960266,14960266,14960261,14960266,-7328149,-7328149,-7328149,-7325235,-7328149,-7328149,-7331063,9731638,14960266,-7328149,
403,9731079,9731286,9731079,9731079,9730872,9731079,9731079,14934832,14934832,14934837,14934832,14934832,14934827,14934832,-7336980,-7336980,-7336980,-7334066,-7336980,-7336980,-7339894,9731079,14934832,-7336980,
404,9730517,9730724,9730517,9730517,9730310,9730517,9730517,14963800,14963800,14963805,14963800,14963800,14963795,14963800,-7345809,-7345809,-7345809,-7342896,-7345809,-7345809,-7348723,9730517,14963800,-7346309,
405,9729956,9730163,9729956,9729956,9729749,9729956,9729956,14971877,14971877,14971882,14971877,14971877,14971872,14971877,-7354610,-7354610,-7354610,-7351696,-7354610,-7354610,-7357523,9729956,14971877,-7354110,
406,9729394,9729601,9729394,9729394,9729187,9729394,9729394,14974129,14974129,14974134,14974129,14974129,14974124,14974129,-7363381,-7363380,-7363381,-7360467,-7363381,-7363381,-7366294,9729394,14974129,-7362381,
407,9728833,9729040,9728833,9728833,9728626,9728833,9728833,14974757,14974757,14974762,14974757,14974757,14974752,14974757,-7372122,-7372122,-7372122,-7369208,-7372122,-7372122,-7375036,9728833,14974757,-7372122,
408,9728271,9728478,9728271,9728271,9728064,9728271,9728271,14974932,14974932,14974937,14974932,14974932,14974927,14974932,-7380835,-7380835,-7380835,-7377921,-7380835,-7380835,-7383748,9728271,14974932,-7380335,
409,9727711,9727918,9727711,9727711,9727504,9727711,9727711,14956951,14956951,14956956,14956951,14956951,14956946,14956951,-7389503,-7389503,-7389503,-7386590,-7389503,-7389503,-7392417,9727711,14956951,-7390003,
410,9727149,9727356,9727149,9727149,9726942,9727149,9727149,14969967,14969967,14969972,14969967,14969967,14969962,14969967,-7398158,-7398158,-7398158,-7395244,-7398158,-7398158,-7401072,9727149,14969967,-7398158,
411,9726588,9726795,9726588,9726588,9726381,9726588,9726588,14973596,14973596,14973601,14973596,14973596,14973592,14973596,-7406783,-7406783,-7406783,-7403870,-7406783,-7406783,-7409697,9726588,14974096,-7407283,
412,9726027,9726234,9726027,9726027,9725820,9726027,9726027,14956579,14956579,14956584,14956579,14956579,14956574,14956579,-7415366,-7415366,-7415366,-7412452,-7415366,-7415366,-7418280,9726027,14956579,-7415366,
413,9725466,9725673,9725466,9725466,9725259,9725466,9725466,14951834,14951834,14951839,14951834,14951834,14951829,14951834,-7423919,-7423919,-7423919,-7421006,-7423919,-7423919,-7426833,9725466,14951834,-7424419,
414,9724906,9725113,9724906,9724906,9724699,9724906,9724906,14950511,14950511,14950516,14950511,14950511,14950506,14950511,-7432445,-7432445,-7432445,-7429531,-7432445,-7432445,-7435358,9724906,14950511,-7431945,
415,9724344,9724551,9724344,9724344,9724137,9724344,9724344,14968172,14968172,14968177,14968172,14968172,14968167,14968172,-7440956,-7440956,-7440956,-7438042,-7440956,-7440956,-7443869,9724344,14968172,-7440456,
416,9723783,9723990,9723783,9723783,9723576,9723783,9723783,14973096,14973096,14973101,14973096,14973096,14973091,14973096,-7449438,-7449438,-7449438,-7446525,-7449438,-7449438,-7452352,9723783,14973096,-7449938,
417,9723222,9723429,9723222,9723222,9723015,9723222,9723222,14956439,14956439,14956444,14956439,14956439,14956434,14956439,-7457879,-7457879,-7457879,-7454965,-7457879,-7457879,-7460792,9723222,14956439,-7457379,
418,9722662,9722869,9722662,9722662,9722455,9722662,9722662,14951795,14951795,14951800,14951795,14951795,14951790,14951795,-7466291,-7466291,-7466291,-7463377,-7466291,-7466291,-7469204,9722662,14951795,-7465791,
419,9722100,9722307,9722100,9722100,9721893,9722100,9722100,14968530,14968530,14968535,14968530,14968530,14968525,14968530,-7474689,-7474689,-7474689,-7471775,-7474689,-7474689,-7477603,9722100,14968530,-7474689,
420,9721539,9721746,9721539,9721539,9721332,9721539,9721539,14973196,14973196,14973201,14973196,14973196,14973191,14973196,-7483059,-7483059,-7483059,-7480145,-7483059,-7483059,-7485973,9721539,14973196,-7483059,
421,9720979,9721186,9720979,9720979,9720772,9720979,9720979,14938437,14938437,14938442,14938437,14938437,14938432,14938437,-7491373,-7491373,-7491373,-7488459,-7491373,-7491373,-7494287,9720979,14938437,-7491373,
422,9720418,9720625,9720418,9720418,9720211,9720418,9720418,14946776,14946776,14946781,14946776,14946776,14946771,14946776,-7499672,-7499672,-7499672,-7496759,-7499672,-7499672,-7502586,9720418,14946776,-7500172,
423,9719856,9720063,9719856,9719856,9719649,9719856,9719856,14967130,14967130,14967135,14967130,14967130,14967125,14967130,-7507958,-7507958,-7507958,-7505044,-7507958,-7507958,-7510872,9719856,14967130,-7507958,
424,9719294,9719501,9719294,9719294,9719087,9719294,9719294,14972805,14972805,14972810,14972805,14972805,14972801,14972805,-7516216,-7516216,-7516216,-7513302,-7516216,-7516216,-7519130,9719294,14973305,-7516216,
425,9718734,9718941,9718734,9718734,9718527,9718734,9718734,14938329,14938329,14938333,14938329,14938329,14938324,14938329,-7524419,-7524419,-7524419,-7521505,-7524419,-7524419,-7527333,9718734,14937829,-7524419,
426,9718173,9718380,9718173,9718173,9717966,9718173,9718173,14946745,14946745,14946750,14946745,14946745,14946741,14946745,-7532608,-7532608,-7532608,-7529694,-7532608,-7532608,-7535522,9718173,14947245,-7532608,
427,9717612,9717819,9717612,9717612,9717405,9717612,9717612,14949092,14949092,14949097,14949092,14949092,14949087,14949092,-7540770,-7540770,-7540770,-7537856,-7540770,-7540770,-7543684,9717612,14949092,-7540770,
428,9717053,9717260,9717053,9717053,9716846,9717053,9717053,14913687,14913687,14913692,14913687,14913687,14913682,14913687,-7548877,-7548877,-7548877,-7545963,-7548877,-7548877,-7551791,9717053,14913687,-7548877,
429,9716493,9716700,9716493,9716493,9716286,9716493,9716493,14921845,14921845,14921850,14921845,14921845,14921841,14921845,-7556971,-7556971,-7556971,-7554057,-7556971,-7556971,-7559885,9716493,14922345,-7556971,
430,9715932,9716139,9715932,9715932,9715725,9715932,9715932,14924120,14924120,14924125,14924120,14924120,14924115,14924120,-7565038,-7565038,-7565038,-7562124,-7565038,-7565038,-7567952,9715932,14924120,-7565038,
431,9715371,9715578,9715371,9715371,9715164,9715371,9715371,14960814,14960814,14960818,14960814,14960814,14960809,14960814,-7573106,-7573106,-7573106,-7570192,-7573106,-7573106,-7576019,9715371,14960314,-7572606,
432,9714809,9715016,9714809,9714809,9714602,9714809,9714809,14971044,14971044,14971049,14971044,14971044,14971039,14971044,-7581146,-7581146,-7581146,-7578232,-7581146,-7581146,-7584060,9714809,14971044,-7581146,
433,9714247,9714454,9714247,9714247,9714040,9714247,9714247,14973897,14973897,14973902,14973897,14973897,14973892,14973897,-7589160,-7589160,-7589160,-7586246,-7589160,-7589160,-7592074,9714247,14973897,-7589160,
434,9713686,9713893,9713686,9713686,9713479,9713686,9713686,14956662,14956662,14956667,14956662,14956662,14956658,14956662,-7597134,-7597134,-7597134,-7594220,-7597134,-7597134,-7600047,9713686,14957162,-7596634,
435,9713125,9713332,9713125,9713125,9712918,9713125,9713125,14951857,14951857,14951862,14951857,14951857,14951852,14951857,-7605081,-7605081,-7605081,-7602167,-7605081,-7605081,-7607994,9713125,14951857,-7604581,
436,9712564,9712771,9712564,9712564,9712357,9712564,9712564,14950517,14950517,14950522,14950517,14950517,14950513,14950517,-7613001,-7613001,-7613001,-7610087,-7613001,-7613001,-7615915,9712564,14951017,-7613001,
437,9712002,9712209,9712002,9712002,9711795,9712002,9712002,14968174,14968174,14968178,14968174,14968174,14968169,14968174,-7620909,-7620909,-7620909,-7617995,-7620909,-7620909,-7623822,9712002,14967674,-7620409,
438,9711440,9711647,9711440,9711440,9711233,9711440,9711440,14973096,14973096,14973101,14973096,14973096,14973091,14973096,-7628790,-7628790,-7628790,-7625876,-7628790,-7628790,-7631703,9711440,14973096,-7628290,
439,9710879,9711086,9710879,9710879,9710672,9710879,9710879,14956439,14956439,14956444,14956439,14956439,14956434,14956439,-7636630,-7636630,-7636630,-7633716,-7636630,-7636630,-7639544,9710879,14956439,-7636630,
440,9710316,9710523,9710316,9710316,9710109,9710316,9710316,14969825,14969825,14969829,14969825,14969825,14969820,14969825,-7644458,-7644458,-7644458,-7641544,-7644458,-7644458,-7647371,9710316,14969325,-7643958,
441,9709754,9709961,9709754,9709754,9709547,9709754,9709754,14973557,14973557,14973562,14973557,14973557,14973552,14973557,-7652259,-7652259,-7652259,-7649345,-7652259,-7652259,-7655173,9709754,14973557,-7652259,
442,9709193,9709400,9709193,9709193,9708986,9709193,9709193,14956568,14956568,14956573,14956568,14956568,14956563,14956568,-7660021,-7660021,-7660021,-7657108,-7660021,-7660021,-7662935,9709193,14956568,-7660521,
443,9708631,9708838,9708631,9708631,9708424,9708631,9708631,14969860,14969860,14969865,14969860,14969860,14969856,14969860,-7667771,-7667771,-7667771,-7664857,-7667771,-7667771,-7670685,9708631,14970360,-7667771,
444,9708068,9708275,9708068,9708068,9707861,9708068,9708068,14973567,14973567,14973572,14973567,14973567,14973562,14973567,-7675494,-7675494,-7675494,-7672581,-7675495,-7675494,-7678408,9708068,14973567,-7676494,
445,9707507,9707714,9707507,9707507,9707300,9707507,9707507,14956570,14956570,14956575,14956570,14956570,14956566,14956570,-7683179,-7683179,-7683179,-7680266,-7683179,-7683179,-7686093,9707507,14957070,-7683679,
446,9706945,9707152,9706945,9706945,9706738,9706945,9706945,14969861,14969861,14969866,14969861,14969861,14969856,14969861,-7690852,-7690852,-7690852,-7687938,-7690852,-7690852,-7693765,9706945,14969861,-7690352,
447,9706383,9706590,9706383,9706383,9706176,9706383,9706383,14973567,14973567,14973572,14973567,14973567,14973562,14973567,-7698498,-7698498,-7698498,-7695584,-7698498,-7698498,-7701412,9706383,14973567,-7698498,
448,9705821,9706028,9705821,9705821,9705614,9705821,9705821,14956570,14956570,14956575,14956570,14956570,14956566,14956570,-7706106,-7706106,-7706106,-7703193,-7706107,-7706106,-7709020,9705821,14957070,-7707106,
449,9705259,9705466,9705259,9705259,9705052,9705259,9705259,14969861,14969861,14969866,14969861,14969861,14969856,14969861,-7713702,-7713702,-7713702,-7710788,-7713702,-7713702,-7716616,9705259,14969861,-7713702,
450,9704697,9704904,9704697,9704697,9704490,9704697,9704697,14973567,14973567,14973572,14973567,14973567,14973562,14973567,-7721273,-7721273,-7721273,-7718359,-7721273,-7721273,-7724186,9704697,14973567,-7720773,
451,9704135,9704342,9704135,9704135,9703928,9704135,9704135,14956570,14956570,14956575,14956570,14956570,14956566,14956570,-7728805,-7728805,-7728805,-7725891,-7728805,-7728805,-7731719,9704135,14957070,-7728805,
452,9703574,9703781,9703574,9703574,9703367,9703574,9703574,14951832,14951832,14951836,14951832,14951832,14951827,14951832,-7736312,-7736312,-7736312,-7733399,-7736312,-7736312,-7739226,9703574,14951332,-7736812,
453,9703012,9703219,9703012,9703012,9702805,9703012,9703012,14968540,14968540,14968545,14968540,14968540,14968535,14968540,-7743807,-7743807,-7743807,-7740893,-7743807,-7743807,-7746721,9703012,14968540,-7743807,
454,9702451,9702658,9702451,9702451,9702244,9702451,9702451,14937139,14937139,14937144,14937139,14937139,14937134,14937139,-7751252,-7751252,-7751252,-7748338,-7751252,-7751252,-7754166,9702451,14937139,-7751252,
455,9701890,9702097,9701890,9701890,9701683,9701890,9701890,14946414,14946414,14946419,14946414,14946414,14946409,14946414,-7758684,-7758684,-7758684,-7755771,-7758684,-7758684,-7761598,9701890,14946414,-7759184,
456,9701331,9701538,9701331,9701331,9701124,9701331,9701331,14912941,14912941,14912945,14912941,14912941,14912936,14912941,-7766067,-7766067,-7766067,-7763153,-7766067,-7766067,-7768981,9701331,14912441,-7766067,
457,9700769,9700976,9700769,9700769,9700562,9700769,9700769,14939667,14939667,14939672,14939667,14939667,14939662,14939667,-7773450,-7773450,-7773450,-7770536,-7773450,-7773450,-7776364,9700769,14939667,-7773450,
458,9700207,9700414,9700207,9700207,9700000,9700207,9700207,14965148,14965148,14965153,14965148,14965148,14965143,14965148,-7780821,-7780821,-7780821,-7777907,-7780821,-7780821,-7783735,9700207,14965148,-7780821,
459,9699644,9699851,9699644,9699644,9699437,9699644,9699644,14972253,14972253,14972258,14972253,14972253,14972248,14972253,-7788167,-7788166,-7788167,-7785253,-7788167,-7788167,-7791080,9699644,14972253,-7787167,
460,9699082,9699289,9699082,9699082,9698875,9699082,9699082,14974234,14974234,14974239,14974234,14974234,14974229,14974234,-7795487,-7795487,-7795487,-7792573,-7795487,-7795487,-7798400,9699082,14974234,-7794987,
461,9698520,9698727,9698520,9698520,9698313,9698520,9698520,14956756,14956756,14956761,14956756,14956756,14956751,14956756,-7802770,-7802770,-7802770,-7799856,-7802770,-7802770,-7805684,9698520,14956756,-7802770,
462,9697958,9698165,9697958,9697958,9697751,9697958,9697958,14951883,14951883,14951888,14951883,14951883,14951879,14951883,-7810029,-7810029,-7810029,-7807115,-7810029,-7810029,-7812943,9697958,14952383,-7810029,
463,9697395,9697602,9697395,9697395,9697188,9697395,9697395,14968554,14968554,14968559,14968554,14968554,14968549,14968554,-7817276,-7817276,-7817276,-7814363,-7817276,-7817276,-7820190,9697395,14968554,-7817776,
464,9696833,9697040,9696833,9696833,9696626,9696833,9696833,14955173,14955173,14955178,14955173,14955173,14955168,14955173,-7824487,-7824487,-7824487,-7821573,-7824487,-7824487,-7827401,9696833,14955173,-7824487,
465,9696271,9696478,9696271,9696271,9696064,9696271,9696271,14951442,14951442,14951447,14951442,14951442,14951437,14951442,-7831674,-7831674,-7831674,-7828760,-7831674,-7831674,-7834588,9696271,14951442,-7831674,
466,9695708,9695915,9695708,9695708,9695501,9695708,9695708,14968431,14968431,14968436,14968431,14968431,14968426,14968431,-7838849,-7838849,-7838849,-7835935,-7838849,-7838849,-7841763,9695708,14968431,-7838849,
467,9695147,9695354,9695147,9695147,9694940,9695147,9695147,14937109,14937109,14937114,14937109,14937109,14937104,14937109,-7845976,-7845976,-7845976,-7843062,-7845976,-7845976,-7848890,9695147,14937109,-7845976,
468,9694586,9694793,9694586,9694586,9694379,9694586,9694586,14928376,14928376,14928381,14928376,14928376,14928371,14928376,-7853079,-7853079,-7853079,-7850165,-7853079,-7853079,-7855993,9694586,14928376,-7853079,
469,9694024,9694231,9694024,9694024,9693817,9694024,9694024,14943970,14943970,14943975,14943970,14943970,14943966,14943970,-7860171,-7860170,-7860171,-7857257,-7860171,-7860171,-7863084,9694024,14944470,-7859171,
470,9693462,9693669,9693462,9693462,9693255,9693462,9693462,14948319,14948319,14948323,14948319,14948319,14948314,14948319,-7867238,-7867238,-7867238,-7864325,-7867238,-7867238,-7870152,9693462,14947819,-7867738,
471,9692900,9693107,9692900,9692900,9692693,9692900,9692900,14949531,14949531,14949536,14949531,14949531,14949526,14949531,-7874283,-7874283,-7874283,-7871369,-7874283,-7874283,-7877197,9692900,14949531,-7874283,
472,9692340,9692547,9692340,9692340,9692133,9692340,9692340,14913810,14913810,14913815,14913810,14913810,14913805,14913810,-7881280,-7881280,-7881280,-7878366,-7881280,-7881280,-7884194,9692340,14913810,-7881280,
473,9691778,9691985,9691778,9691778,9691571,9691778,9691778,14939909,14939909,14939914,14939909,14939909,14939904,14939909,-7888277,-7888277,-7888277,-7885364,-7888277,-7888277,-7891191,9691778,14939909,-7888777,
474,9691217,9691424,9691217,9691217,9691010,9691217,9691217,14929157,14929157,14929161,14929157,14929157,14929152,14929157,-7895240,-7895240,-7895240,-7892326,-7895240,-7895240,-7898154,9691217,14928657,-7895240,
475,9690654,9690861,9690654,9690654,9690447,9690654,9690654,14962218,14962218,14962223,14962218,14962218,14962213,14962218,-7902203,-7902203,-7902203,-7899289,-7902203,-7902203,-7905116,9690654,14962218,-7901703,
476,9690093,9690300,9690093,9690093,9689886,9690093,9690093,14935377,14935377,14935381,14935377,14935377,14935372,14935377,-7909118,-7909118,-7909118,-7906204,-7909118,-7909118,-7912032,9690093,14934877,-7909118,
477,9689531,9689738,9689531,9689531,9689324,9689531,9689531,14927893,14927893,14927898,14927893,14927893,14927888,14927893,-7916010,-7916010,-7916010,-7913096,-7916010,-7916010,-7918924,9689531,14927893,-7916010,
478,9688969,9689176,9688969,9688969,9688762,9688969,9688969,14943836,14943836,14943841,14943836,14943836,14943831,14943836,-7922890,-7922890,-7922890,-7919977,-7922890,-7922890,-7925804,9688969,14943836,-7923390,
479,9688406,9688613,9688406,9688406,9688199,9688406,9688406,14966311,14966311,14966315,14966311,14966311,14966306,14966311,-7929760,-7929760,-7929760,-7926846,-7929760,-7929760,-7932674,9688406,14965811,-7929760,
480,9687844,9688051,9687844,9687844,9687637,9687844,9687844,14936518,14936518,14936523,14936518,14936518,14936513,14936518,-7936583,-7936583,-7936583,-7933670,-7936583,-7936583,-7939497,9687844,14936518,-7937083,
481,9687282,9687489,9687282,9687282,9687075,9687282,9687282,14946241,14946241,14946245,14946241,14946241,14946236,14946241,-7943396,-7943395,-7943396,-7940482,-7943396,-7943396,-7946309,9687282,14945741,-7942396,
482,9686719,9686926,9686719,9686719,9686512,9686719,9686719,14966981,14966981,14966986,14966981,14966981,14966976,14966981,-7950197,-7950196,-7950197,-7947283,-7950197,-7950197,-7953110,9686719,14966981,-7949197,
483,9686157,9686364,9686157,9686157,9685950,9686157,9686157,14936705,14936705,14936710,14936705,14936705,14936700,14936705,-7956952,-7956952,-7956952,-7954038,-7956952,-7956952,-7959866,9686157,14936705,-7956952,
