1415,-15,-17,-15,-11,-20,-17,-20,284680,4213,318,-11625,447207
1376,76,9,76,-119,-28,9,-28,284686,4184,-373,-11874,447207
1399,-10,19,-10,-15,22,19,22,284674,3903,12,-11693,447207
1416,22,0,22,-107,37,0,37,284675,4218,-1039,-11450,447206
1375,-64,21,-64,-69,34,21,34,284688,3444,-707,-11570,447206
1412,-9,0,-9,-39,137,0,137,284395,3984,-68,-11886,447208
1352,70,-25,70,-54,48,-25,48,284599,3419,522,-11962,447206
1402,39,16,39,-207,-174,16,-174,284522,3683,2033,-10286,447204
1408,-40,20,-40,-154,36,20,36,284644,3761,-959,-11391,447206
1418,-12,-10,-12,46,-10,-10,-10,284606,4179,104,-11105,447206
1425,-2,-3,-2,-394,-41,-3,-41,284671,4058,-1431,-11959,447207
1424,5,-13,5,37,17,-13,17,284636,3960,183,-12297,447207
1422,17,1,17,2,-3,1,-3,284674,3905,361,-11701,447207
1419,-13,-22,-13,-26,-49,-22,-49,284628,4157,253,-11496,447207
1415,-67,0,-67,-338,31,0,31,284682,3921,-686,-11769,447207
1297,-103,21,-103,-24,20,21,20,284707,3018,-729,-11654,447206
1384,-14,0,-14,12,6,0,6,284705,3988,-239,-11518,447206
1407,28,-16,28,-99,65,-16,65,284657,3808,752,-12191,447207
1422,6,-9,6,5,44,-9,44,284606,4060,-87,-11557,447207
1383,-64,18,-64,-84,46,18,46,284665,3784,-371,-11742,447207
1341,11,93,11,13,-16,93,-16,284578,4228,-156,-12111,447207
1301,-30,-51,-30,3,-25,-51,-25,284606,3353,-99,-11833,447207
1390,5,-15,5,-114,-14,-15,-14,284669,3854,-165,-11949,447207
1300,132,29,132,-130,-41,29,-41,284683,2590,1445,-11438,447204
1390,20,9,20,-55,65,9,65,284629,3843,116,-11619,447207
1388,-8,42,-8,41,16,42,16,284628,4178,7,-12018,447207
1352,-112,73,-112,-180,109,73,109,284618,3658,-465,-11428,447207
1395,-37,39,-37,0,52,39,52,284672,3924,-199,-11579,447207
1409,-2,53,-2,11,-5,53,-5,284504,3804,-9,-10729,447207
1416,-40,20,-40,-215,25,20,25,284638,3790,-1446,-11471,447206
1411,17,6,17,-4,7,6,7,284677,4287,-515,-11745,447207
1344,164,85,164,-293,-167,85,-167,284607,4274,-695,-12147,447207
1390,73,27,73,-121,-31,27,-31,284673,4260,-974,-11577,447206
1406,90,-18,90,-603,211,-18,211,284620,3969,321,-11787,447207
1419,49,-20,49,-393,207,-20,207,284615,3996,403,-11934,447208
1392,-27,-61,-27,24,-25,-61,-25,284578,4382,404,-11234,447207
1341,65,49,65,-50,-65,49,-65,284610,3559,286,-11693,447207
1367,1,-8,1,18,-19,-8,-19,284670,3997,202,-11590,447207
1402,42,2,42,-211,-30,2,-30,284682,4028,-395,-11856,447207
1334,85,-17,85,-47,12,-17,12,284689,3310,601,-11908,447206
1396,0,20,0,-36,85,20,85,284560,3820,-146,-11381,447207
1411,6,22,6,7,0,22,0,284635,4013,10,-11703,447208
1423,-17,9,-17,-431,63,9,63,284666,4106,1152,-11891,447207
1406,-99,-57,-99,-344,-258,-57,-258,284536,4378,1394,-10811,447206
1374,103,80,103,-266,-290,80,-290,284447,3469,1134,-10922,447206
1406,26,43,26,55,-52,43,-52,284568,4049,149,-11734,447207
1408,-34,49,-34,-78,88,49,88,284557,3880,-321,-11284,447207
1410,36,1,36,-119,59,1,59,284639,4339,-1096,-11283,447206
1419,-18,-2,-18,-130,-12,-2,-12,284681,4178,919,-11676,447207
1419,-18,-2,-18,-130,-12,-2,-12,284681,4178,919,-11676,447207
1415,13,-23,13,-5,35,-23,35,284640,4116,-108,-11679,447208
1424,0,-15,0,10,-8,-15,-8,284564,4068,-3,-11849,447208
1405,-22,6,-22,-11,9,6,9,284656,3975,-73,-11751,447208
1363,28,-20,28,2,11,-20,11,284669,4087,-100,-11728,447207
1397,-27,-34,-27,-74,-74,-34,-74,284612,3852,-210,-12081,447207
1406,21,-6,21,-28,-18,-6,-18,284679,4354,-639,-11981,447206
1397,26,-61,26,-5,60,-61,60,284575,3453,629,-13121,447205
1419,-1,-18,-1,-13,8,-18,8,284683,4032,-25,-11958,447208
1413,-48,-24,-48,-186,-76,-24,-76,284663,4473,1709,-11193,447205
1416,33,1,33,-189,-55,1,-55,284676,3857,992,-11642,447207
1395,76,27,76,-141,-70,27,-70,284691,4614,-1319,-12287,447205
1417,10,6,10,12,-23,6,-23,284695,4056,546,-11474,447206
1419,-14,-2,-14,-26,-14,-2,-14,284685,3967,-199,-11834,447207
1391,-95,-26,-95,-238,-73,-26,-73,284674,3689,-1015,-12074,447207
1393,-21,-17,-21,31,-13,-17,-13,284679,3865,-185,-11912,447207
1417,-2,-4,-2,-18,-32,-4,-32,284665,4021,179,-11649,447207
1369,-20,-65,-20,11,-34,-65,-34,284625,4471,153,-11265,447207
1404,-2,4,-2,12,-13,4,-13,284590,3755,4,-11159,447206
1398,-4,-22,-4,16,-11,-22,-11,284642,3757,-97,-12002,447207
1416,18,16,18,-93,-123,16,-123,284539,3954,323,-11529,447207
1371,-17,-76,-17,11,-51,-76,-51,284530,3935,31,-11831,447207
1412,-2,-17,-2,-1,51,-17,51,284438,3991,-37,-11945,447208
1412,-6,0,-6,10,12,0,12,284614,3756,-164,-11689,447206
1349,38,-99,38,-9,54,-99,54,284563,3180,417,-12858,447206
1320,31,-74,31,4,23,-74,23,284643,4438,-179,-11795,447206
1333,76,-42,76,-72,27,-42,27,284667,3916,-77,-11978,447207
1348,27,-64,27,19,21,-64,21,284628,3620,225,-12121,447207
1389,-65,-30,-65,-308,-49,-30,-49,284659,3906,-66,-11976,447207
1338,7,-9,7,34,-7,-9,-7,284677,4335,-194,-11872,447207
1345,-9,35,-9,11,5,35,5,284684,3730,-21,-11743,447207
1374,-35,-1,-35,-27,-13,-1,-13,284688,4042,177,-11631,447207
1411,13,13,13,-268,-222,13,-222,284524,4077,-1472,-12865,447206
1417,-40,-21,-40,-314,-251,-21,-251,284512,4101,412,-11510,447208
1417,-17,0,-17,23,-31,0,-31,284644,4003,-132,-11791,447208
1409,-59,-2,-59,-177,-12,-2,-12,284705,3711,-1179,-11835,447206
1285,91,31,91,-30,-25,31,-25,284685,4054,-214,-11839,447207
1319,21,49,21,12,-8,49,-8,284691,3630,149,-11652,447207
1287,235,-17,235,-489,68,-17,68,284685,4422,-1449,-11445,447206
1344,-16,76,-16,-10,119,76,119,284547,3550,68,-11253,447207
1394,2,25,2,23,19,25,19,284646,3665,39,-11496,447206
1406,68,-30,68,-383,216,-30,216,284565,4093,-330,-11555,447208
1335,30,-77,30,40,49,-77,49,284613,3847,119,-11996,447207
1400,-4,-28,-4,-229,-128,-28,-128,284605,3961,630,-11706,447207
1409,24,4,24,-21,-44,4,-44,284650,4097,-90,-11912,447208
1422,6,0,6,-254,68,0,68,284664,4071,-251,-11695,447208
1341,162,73,162,-275,-129,73,-129,284616,4482,-984,-12239,447207
1390,20,63,20,35,-1,63,-1,284543,3795,193,-11151,447207
1413,26,20,26,-95,-14,20,-14,284658,4321,-1477,-11766,447204
1366,47,-65,47,-4,45,-65,45,284608,3837,61,-11861,447207
1409,6,-18,6,12,6,-18,6,284680,4066,10,-12052,447205
1420,-22,-4,-22,-194,5,-4,5,284694,3983,-710,-11825,447207
1345,-19,67,-19,26,13,67,13,284634,4343,14,-12107,447207
1396,-39,10,-39,-149,-43,10,-43,284666,4011,300,-11501,447207
1303,15,106,15,19,-27,106,-27,284605,2883,129,-10903,447205
1380,3,16,3,13,-6,16,-6,284657,3908,20,-11419,447207
1413,19,7,19,-429,-78,7,-78,284662,3999,562,-11640,447208
1422,-43,16,-43,-783,246,16,246,284598,4202,2608,-12567,447206
1375,98,-7,98,-139,64,-7,64,284661,3448,1041,-11851,447207
1408,14,-5,14,23,10,-5,10,284699,4088,141,-11775,447208
1396,2,25,2,13,0,25,0,284667,3478,50,-11278,447205
1354,-4,-22,-4,12,-3,-22,-3,284697,4627,65,-11413,447206
1405,0,-8,0,10,2,-8,2,284675,3953,39,-12091,447207
1410,64,20,64,-346,-127,20,-127,284664,3691,1947,-11109,447205
1400,-61,44,-61,-189,98,44,98,284628,3688,-1037,-11147,447207
1420,-4,16,-4,-190,-119,16,-119,284592,4013,2160,-10263,447203
1395,54,-8,54,-67,4,-8,4,284656,4439,-660,-11576,447207
1419,7,-2,7,-124,-24,-2,-24,284688,4067,874,-11672,447207
1244,25,179,25,19,-26,179,-26,284513,5275,-82,-13114,447205
1294,-64,150,-64,-46,79,150,79,284526,3269,-269,-10797,447207
1378,-73,9,-73,-389,-215,9,-215,284509,3654,-1421,-12079,447207
1378,-73,9,-73,-389,-215,9,-215,284509,3654,-1421,-12079,447207
1399,-27,50,-27,25,21,50,21,284480,4203,125,-12423,447207
1420,5,15,5,-542,-1,15,-1,284629,4047,930,-11632,447207
1303,-129,47,-129,-77,44,47,44,284660,3882,-66,-11733,447207
1380,-19,24,-19,25,12,24,12,284677,3852,-167,-11626,447207
1414,-2,5,-2,9,-3,5,-3,284693,4024,-5,-11645,447208
1414,-42,-3,-42,-166,-21,-3,-21,284710,4433,1528,-11628,447205
1197,118,-99,118,-40,53,-99,53,284653,3587,47,-11849,447206
1352,41,-46,41,-67,68,-46,68,284641,3290,1534,-13121,447203
1405,8,-15,8,-9,29,-15,29,284683,3957,151,-12003,447208
1408,-42,-2,-42,-136,8,-2,8,284719,4456,1389,-11886,447205
1417,-17,11,-17,4,22,11,22,284684,4220,176,-12102,447207
1241,-59,46,-59,-7,16,46,16,284699,3634,-81,-11712,447207
1358,-30,2,-30,-19,-13,2,-13,284694,3447,-510,-11871,447206
1291,-262,-94,-262,-548,-210,-94,-210,284635,3834,-51,-11783,447207
1346,-91,15,-91,4,20,15,20,284639,4515,460,-12827,447205
1403,-14,5,-14,7,9,5,9,284661,3918,-424,-11017,447202
1353,66,27,66,-36,-16,27,-16,284672,4521,-544,-11966,447206
1405,20,8,20,-104,3,8,3,284696,4030,-662,-11687,447207
1378,-53,40,-53,-52,52,40,52,284659,4658,919,-12347,447205
1369,122,70,122,-379,-168,70,-168,284629,4993,-3228,-13081,447202
1295,-2,-94,-2,40,-48,-94,-48,284573,3061,34,-12277,447206
1346,-53,-69,-53,-51,-60,-69,-60,284640,3700,-138,-12167,447207
1322,129,47,129,-210,-121,47,-121,284627,4088,-522,-12218,447207
1297,-141,-76,-141,-236,-168,-76,-168,284596,2254,-2282,-13042,447203
1389,-21,-23,-21,-59,4,-23,4,284668,3871,-616,-11890,447207
1380,4,40,4,30,-15,40,-15,284630,3802,45,-11608,447207
1408,-14,-2,-14,-22,-37,-2,-37,284646,4091,164,-11477,447208
1353,74,65,74,-66,-79,65,-79,284631,3619,347,-11453,447207
1405,20,4,20,-130,210,4,210,284334,4020,-630,-10336,447207
1411,-25,-26,-25,-53,-44,-26,-44,284507,3695,-1036,-12798,447205
1288,40,-7,40,2,-10,-7,-10,284638,3147,280,-11793,447207
1350,97,18,97,-211,-54,18,-54,284665,3318,1213,-11522,447206
1309,187,8,187,-251,-10,8,-10,284697,3273,1122,-11725,447206
1363,-49,-32,-49,-169,-96,-32,-96,284669,3441,-805,-12271,447206
1409,-9,-10,-9,-182,3,-10,3,284691,4003,45,-11892,447208
1421,-21,0,-21,-364,53,0,53,284685,4090,11,-11824,447208
1364,128,111,128,-238,-225,111,-225,284503,2175,3793,-8703,447197
1370,-50,-53,-50,-88,-192,-53,-192,284444,4307,843,-10703,447207
1404,0,-18,0,12,-22,-18,-22,284631,3850,91,-12016,447207
1398,33,58,33,-36,-95,58,-95,284495,4255,-350,-12459,447207
1410,-8,54,-8,-5,37,54,37,284498,4090,95,-11791,447208
1422,-11,13,-11,-295,-89,13,-89,284607,4066,-675,-11831,447207
1286,-137,93,-137,-97,72,93,72,284625,4665,723,-12240,447206
1173,-93,110,-93,-2,38,110,38,284647,4274,19,-11820,447206
1318,-117,28,-117,-293,-5,28,-5,284678,3361,-827,-11497,447207
1317,-36,-54,-36,35,-15,-54,-15,284660,4290,-81,-11315,447207
1393,1,-28,1,-20,56,-28,56,284578,3747,766,-13375,447204
1337,-35,-145,-35,3,-56,-145,-56,284438,3567,-187,-12447,447207
1396,-8,-60,-8,6,-23,-60,-23,284566,3704,-250,-13064,447205
1350,27,-28,27,7,-3,-28,-3,284649,4779,-359,-11836,447205
1381,30,4,30,-12,-12,4,-12,284687,3806,179,-11806,447207
1414,5,1,5,-13,16,1,16,284701,4045,377,-11982,447207
1407,-22,11,-22,-15,19,11,19,284709,4097,120,-11793,447208
1412,-17,-17,-17,-5,-24,-17,-24,284655,4166,66,-11567,447207
1405,17,-16,17,-10,7,-16,7,284684,4039,3,-11856,447208
1403,-67,-30,-67,-261,-98,-30,-98,284675,4256,794,-11564,447207
1411,-53,-26,-53,-132,-91,-26,-91,284671,4064,-31,-11867,447208
1418,-35,14,-35,-134,118,14,118,284599,4241,831,-12652,447207
1424,-5,7,-5,22,21,7,21,284662,4051,-109,-11633,447207
1418,-58,0,-58,-347,-10,0,-10,284697,3901,-1260,-11819,447207
1417,-35,4,-35,-43,16,4,16,284707,3925,-612,-11684,447207
1383,95,-52,95,-226,128,-52,128,284628,4283,-639,-11473,447207
1345,125,29,125,-134,-53,29,-53,284668,4500,-776,-12306,447206
1384,82,26,82,-175,-65,26,-65,284682,4154,-381,-11871,447207
1275,186,-19,186,-171,23,-19,23,284711,2277,1885,-12020,447204
1239,-54,0,-54,-20,6,0,6,284710,3619,280,-11848,447207
1250,-12,26,-12,12,1,26,1,284687,3380,-94,-11745,447207
1348,138,9,138,-703,-13,9,-13,284694,4012,-1346,-11745,447207
1350,-104,-22,-104,-229,-62,-22,-62,284698,4086,667,-11685,447207
1376,-25,-65,-25,36,-18,-65,-18,284583,3367,-265,-12978,447205
1376,-25,-65,-25,36,-18,-65,-18,284583,3367,-265,-12978,447205
1384,-74,-36,-74,-165,-46,-36,-46,284668,4085,192,-11940,447208
1373,-99,-65,-99,-152,-117,-65,-117,284614,2913,-2289,-13174,447202
1397,34,15,34,-153,-146,15,-146,284598,4017,-243,-11883,447208
1342,15,53,15,24,-28,53,-28,284634,3855,71,-11676,447207
1398,-2,15,-2,5,-5,15,-5,284703,3805,-174,-11646,447207
1304,87,118,87,-48,-84,118,-84,284583,3161,508,-11038,447206
1379,55,59,55,-123,-92,59,-92,284611,4030,-386,-11731,447207
1414,11,25,11,13,-50,25,-50,284516,4119,-285,-13392,447204
1295,145,-3,145,-147,3,-3,3,284644,4972,-1165,-11589,447205
1388,29,0,29,-11,-3,0,-3,284674,3953,-253,-11860,447206
1349,-21,-70,-21,2,-25,-70,-25,284621,3325,-164,-12416,447206
1339,185,86,185,-529,-309,86,-309,284502,4289,-1211,-12654,447207
1402,28,26,28,61,-34,26,-34,284472,3968,301,-11586,447208
1420,5,7,5,-27,0,7,0,284630,4088,0,-11717,447208
1247,-55,191,-55,-2,60,191,60,284492,3679,-60,-11603,447207
1357,-38,120,-38,-42,122,120,122,284399,4317,870,-13093,447204
1406,-28,35,-28,-569,10,35,10,284630,3999,1,-11427,447208
1421,-11,14,-11,-59,52,14,52,284672,4128,477,-11907,447207
1391,25,71,25,15,-45,71,-45,284557,3603,343,-10835,447206
1409,12,19,12,3,-6,19,-6,284651,4069,33,-11579,447208
1340,-69,60,-69,-49,47,60,47,284662,4139,177,-11820,447207
1400,2,22,2,-44,-18,22,-18,284697,3897,173,-11489,447207
1418,13,7,13,-41,-7,7,-7,284712,4221,-761,-11750,447206
1239,68,30,68,-2,-12,30,-12,284706,2427,585,-11572,447205
1362,71,0,71,-392,58,0,58,284711,4212,-2904,-11245,447203
1350,21,26,21,42,5,26,5,284683,4104,85,-11890,447207
1322,-89,-10,-89,-86,-23,-10,-23,284691,4219,456,-11653,447207
1384,-50,1,-50,-97,9,1,9,284710,4048,302,-11867,447207
1415,-9,-1,-9,-72,-102,-1,-102,284597,4079,919,-10748,447206
1415,-22,-21,-22,-32,-66,-21,-66,284616,4167,213,-11599,447207
1421,-8,-8,-8,18,-19,-8,-19,284663,4232,63,-11696,447207
1359,136,19,136,-267,-48,19,-48,284673,3988,83,-11795,447207
1374,8,-34,8,30,-22,-34,-22,284648,3915,193,-11776,447207
1350,-13,10,-13,15,5,10,5,284693,4154,39,-11974,447207
1307,107,23,107,-113,-22,23,-22,284689,3093,781,-11587,447206
1318,92,-35,92,-44,42,-35,42,284688,3449,567,-11909,447207
1374,26,-6,26,9,4,-6,4,284686,3676,258,-11853,447207
1412,5,-2,5,6,7,-2,7,284683,4062,-175,-11503,447206
1424,0,5,0,11,9,5,9,284610,4181,71,-12856,447205
1424,20,0,20,-141,13,0,13,284694,4248,-838,-11714,447207
1400,-63,3,-63,-137,11,3,11,284692,3898,-448,-11764,447207
1389,-6,21,-6,23,-1,21,-1,284679,4219,-99,-11911,447207
1399,-29,28,-29,-33,34,28,34,284682,3829,-370,-11447,447207
1419,-11,3,-11,-67,-43,3,-43,284656,4035,-582,-12036,447207
1399,-23,19,-23,5,10,19,10,284688,4638,499,-12162,447205
1375,-7,5,-7,12,4,5,4,284703,4360,-36,-11734,447207
1405,3,1,3,10,0,1,0,284710,3864,112,-11785,447207
1421,-17,0,-17,-679,-28,0,-28,284691,4054,-1595,-11851,447207
1424,16,2,16,-128,-25,2,-25,284708,4208,-842,-11880,447207
1422,9,21,9,12,-32,21,-32,284624,4268,-171,-12373,447207
1423,10,26,10,-10,-58,26,-58,284573,4085,107,-11536,447208
1394,38,-22,38,-21,21,-22,21,284656,4017,32,-11739,447208
1376,33,7,33,-4,-5,7,-5,284677,3730,257,-11755,447207
1407,-8,14,-8,-22,26,14,26,284671,4125,229,-11915,447208
1417,-2,-8,-2,13,1,-8,1,284669,4196,-12,-11473,447207
1422,38,9,38,-622,-192,9,-192,284651,3986,1987,-11211,447207
1394,98,3,98,-177,-33,3,-33,284693,3428,1762,-11738,447205
1376,83,-17,83,-77,24,-17,24,284703,3926,277,-11823,447208
1404,33,27,33,-18,-62,27,-62,284595,4111,-20,-12126,447208
1421,12,4,12,-441,202,4,202,284566,4085,120,-11726,447208
1410,23,28,23,22,0,28,0,284625,3749,454,-11216,447206
1365,-159,37,-159,-439,81,37,81,284660,3811,-574,-11602,447207
1388,-84,41,-84,-76,88,41,88,284656,4287,507,-12096,447207
1385,-46,2,-46,-14,3,2,3,284686,4177,9,-11623,447207
1383,-33,-61,-33,-10,-50,-61,-50,284570,3450,-551,-12922,447206
1408,6,-20,6,-6,-7,-20,-7,284668,3720,463,-11998,447205
1421,21,-11,21,-215,65,-11,65,284678,4134,-410,-11679,447208
1417,14,-28,14,18,36,-28,36,284652,4377,-225,-11164,447206
1420,54,6,54,-514,-151,6,-151,284652,4280,-1630,-12379,447207
1390,-143,-27,-143,-541,-140,-27,-140,284683,3303,-2961,-12359,447205
1390,-143,-27,-143,-541,-140,-27,-140,284683,3303,-2961,-12359,447205
1413,-18,-9,-18,52,-21,-9,-21,284703,4097,-274,-11859,447208
1413,7,13,7,2,-21,13,-21,284688,4316,-259,-12156,447207
1157,3,199,3,11,-1,199,-1,284562,3201,1,-11419,447206
1248,10,48,10,16,-4,48,-4,284653,3677,-58,-11138,447207
1363,-58,3,-58,-316,-58,3,-58,284667,3611,-907,-11820,447207
1381,20,-10,20,5,4,-10,4,284691,3976,-72,-11772,447208
1295,235,5,235,-445,-15,5,-15,284696,3534,707,-11792,447207
1375,44,43,44,52,-27,43,-27,284578,3559,547,-10753,447206
1411,8,14,8,21,-2,14,-2,284662,4109,1,-11689,447207
1422,0,3,0,-75,-62,3,-62,284669,4136,1401,-10810,447204
1390,25,0,25,0,-9,0,-9,284692,3729,245,-11781,447207
1395,63,-22,63,-146,63,-22,63,284672,3960,221,-11877,447208
1385,23,-29,23,27,13,-29,13,284689,3653,188,-12078,447207
1388,-61,-45,-61,-127,-87,-45,-87,284660,3697,-736,-12318,447207
1299,-2,51,-2,20,-18,51,-18,284660,3874,-88,-11886,447207
1337,-166,-30,-166,-471,-136,-30,-136,284660,3584,-675,-11820,447207
1389,-76,26,-76,-137,119,26,119,284584,3895,-379,-11768,447208
1349,-131,33,-131,-188,63,33,63,284662,4170,216,-11780,447207
1116,214,-49,214,-164,59,-49,59,284669,887,1989,-12255,447201
1333,28,-9,28,21,26,-9,26,284663,3379,-110,-11433,447205
1396,9,-17,9,10,21,-17,21,284634,4005,-3,-11601,447208
1415,-22,-11,-22,-139,-28,-11,-28,284666,4267,1152,-11606,447206
1422,-21,9,-21,-82,84,9,84,284646,4340,1282,-12852,447205
1373,-66,3,-66,-53,12,3,12,284701,4414,321,-11745,447207
1293,15,44,15,17,-6,44,-6,284694,4728,-310,-12101,447206
1315,152,24,152,-295,-25,24,-25,284692,3495,623,-11619,447207
1366,-78,-23,-78,-328,-112,-23,-112,284661,3814,-50,-11808,447207
1367,39,65,39,-12,-106,65,-106,284577,3689,285,-11378,447207
1410,6,19,6,-189,-16,19,-16,284685,4019,-207,-11575,447208
1389,41,29,41,-16,-30,29,-30,284676,4019,53,-11706,447208
1364,-87,-54,-87,-140,-119,-54,-119,284612,2755,-1962,-13219,447202
1409,-11,-8,-11,10,-53,-8,-53,284599,4065,-302,-12379,447207
1352,-9,-57,-9,17,-8,-57,-8,284629,3516,-71,-12200,447207
1342,-51,-95,-51,-26,-62,-95,-62,284598,4133,166,-11684,447207
1388,3,-45,3,13,2,-45,2,284669,4194,-271,-11801,447207
1199,-77,-81,-77,-16,-24,-81,-24,284672,2520,-444,-12276,447205
1297,20,61,20,-3,-47,61,-47,284594,3738,-160,-12156,447207
1386,23,22,23,-111,-33,22,-33,284674,3930,-180,-11632,447208
1415,1,7,1,-191,35,7,35,284687,4061,-361,-11652,447208
1422,-22,-7,-22,-237,-100,-7,-100,284651,4039,-959,-12162,447207
1418,-7,18,-7,29,-9,18,-9,284633,4277,0,-12195,447207
1374,55,54,55,-25,-57,54,-57,284629,3660,495,-11357,447207
1399,28,23,28,-13,-26,23,-26,284696,3810,482,-11556,447207
1411,-51,37,-51,-328,180,37,180,284589,4042,-260,-11554,447208
1397,4,55,4,31,6,55,6,284606,4042,-71,-11581,447208
1419,1,16,1,13,2,16,2,284691,4070,-27,-11609,447208
1398,97,19,97,-343,-53,19,-53,284701,4410,-1163,-11918,447207
1403,17,13,17,47,-10,13,-10,284708,4279,113,-11838,447207
1387,23,-51,23,0,33,-51,33,284606,4030,30,-11757,447208
1391,-124,-20,-124,-645,-25,-20,-25,284690,3711,-1678,-12007,447207
1417,-22,-6,-22,-14,-42,-6,-42,284692,4096,328,-11608,447207
1425,-3,-1,-3,-1,-25,-1,-25,284687,4132,-11,-11759,447208
1390,10,-31,10,8,1,-31,1,284672,4653,-146,-11353,447206
1417,2,-8,2,-39,-44,-8,-44,284669,4050,769,-11181,447206
1368,70,-23,70,-73,18,-23,18,284700,3950,132,-11852,447208
1410,10,0,10,18,0,0,0,284608,4054,104,-12033,447208
1414,-18,10,-18,-21,22,10,22,284679,3778,-772,-11374,447205
1418,-31,3,-31,-122,3,3,3,284699,4372,1164,-11766,447206
1419,-10,16,-10,17,13,16,13,284673,4056,-119,-11594,447208
1402,32,31,32,-35,-42,31,-42,284665,3891,296,-11496,447207
1397,16,-23,16,9,6,-23,6,284647,4205,0,-11534,447208
1340,-9,29,-9,10,5,29,5,284677,4586,125,-12149,447206
1360,-43,-11,-43,-29,-18,-11,-18,284684,4707,729,-11334,447205
1284,89,55,89,-54,-48,55,-48,284684,3983,-162,-11893,447207
1297,8,41,8,15,-6,41,-6,284699,2478,61,-11264,447204
1384,6,18,6,8,-5,18,-5,284703,4003,-58,-11799,447207
1238,0,42,0,10,0,42,0,284687,3189,16,-11625,447206
1340,-72,-37,-72,-152,-110,-37,-110,284618,3240,-1172,-12469,447206
1402,-9,-11,-9,-13,-24,-11,-24,284682,3992,-487,-11944,447207
1361,-36,-55,-36,-2,-29,-55,-29,284664,3859,-107,-11973,447207
1361,-36,-55,-36,-2,-29,-55,-29,284664,3859,-107,-11973,447207
1365,35,-36,35,-23,17,-36,17,284698,3622,254,-12125,447207
1385,-51,-6,-51,-130,13,-6,13,284696,4069,220,-11898,447208
1408,-5,-14,-5,21,9,-14,9,284685,4013,-66,-11905,447208
1422,0,-3,0,13,0,-3,0,284688,4123,-3,-11849,447208
1413,0,-6,0,11,0,-6,0,284707,3938,0,-11889,447207
1404,36,-13,36,-56,21,-13,21,284686,3808,556,-11951,447207
1415,-11,21,-11,-10,67,21,67,284594,4063,-49,-11671,447208
1378,171,-14,171,-647,90,-14,90,284657,3712,1297,-11900,447207
1391,53,-52,53,40,73,-52,73,284594,4127,100,-11634,447208
1396,144,-3,144,-823,-62,-3,-62,284677,3734,1994,-11775,447207
1419,26,1,26,81,-27,1,-27,284675,4089,341,-11586,447208
1425,3,2,3,17,-12,2,-12,284636,4142,46,-11693,447208
1427,2,-3,2,-5,80,-3,80,284462,4118,726,-14034,447204
1418,3,5,3,17,11,5,11,284643,4218,-6,-11848,447208
1392,-65,-46,-65,-116,-96,-46,-96,284622,4974,1854,-10473,447203
1303,-12,48,-12,27,-20,48,-20,284656,3879,-59,-11925,447207
1313,94,33,94,-90,-25,33,-25,284693,3662,170,-11611,447207
1382,14,26,14,26,-2,26,-2,284689,3671,99,-11339,447207
1410,35,17,35,-215,-67,17,-67,284673,4442,-2583,-12480,447202
1417,0,14,0,24,-1,14,-1,284681,3867,-214,-11286,447205
1392,-42,6,-42,-41,0,6,0,284696,3984,-138,-11741,447208
1390,37,20,37,-61,-31,20,-31,284697,3995,27,-11741,447208
1396,19,1,19,5,-2,1,-2,284713,4201,-51,-11702,447208
1419,6,0,6,-21,44,0,44,284680,4118,-167,-11538,447208
1418,-29,3,-29,-120,24,3,24,284700,4042,-419,-11738,447208
1382,-44,-13,-44,-9,-9,-13,-9,284688,4294,141,-11709,447207
1409,-10,-2,-10,9,0,-2,0,284712,4168,-26,-11837,447208
1308,-24,-104,-24,13,-18,-104,-18,284617,3569,-64,-12155,447207
1324,93,60,93,-122,-129,60,-129,284554,3139,951,-11202,447206
1302,64,76,64,-2,-49,76,-49,284617,4457,-147,-11974,447206
1345,86,-8,86,-117,43,-8,43,284657,3828,148,-11564,447207
1403,11,-1,11,-194,77,-1,77,284662,4009,463,-11886,447208
1415,4,-13,4,26,15,-13,15,284681,3834,89,-12222,447206
1197,337,-118,337,-488,172,-118,172,284654,1560,3288,-12975,447203
1359,52,-35,52,54,32,-35,32,284698,3693,325,-12090,447207
1402,-9,-18,-9,-42,-18,-18,-18,284708,3904,-287,-12052,447207
1392,-111,27,-111,-419,125,27,125,284659,4725,2516,-12564,447205
1333,206,28,206,-515,-25,28,-25,284701,3666,593,-11656,447207
1400,36,5,36,-22,61,5,61,284658,3997,-232,-11261,447207
1419,4,2,4,7,15,2,15,284712,4063,-123,-11702,447207
1426,0,0,0,-50,9,0,9,284720,4142,487,-11808,447207
1324,-167,-20,-167,-251,-33,-20,-33,284706,3610,-625,-11881,447207
1397,-21,-4,-21,-353,-98,-4,-98,284689,3955,702,-11628,447207
1366,-60,-28,-60,-9,-46,-28,-46,284704,4920,858,-11339,447205
1396,26,29,26,-86,-112,29,-112,284584,4084,-258,-12052,447208
1412,-3,6,-3,21,-20,6,-20,284683,3991,-19,-11738,447208
1424,-1,2,-1,-53,38,2,38,284672,4172,-1452,-10873,447202
1420,-11,0,-11,-5,4,0,4,284684,4096,-100,-11775,447208
1412,67,-27,67,-332,135,-27,135,284641,3638,2395,-12730,447204
1364,72,-18,72,-20,31,-18,31,284674,5104,-917,-11765,447204
1335,14,-55,14,28,11,-55,11,284672,3646,183,-12031,447207
1400,11,-11,11,-117,-89,-11,-89,284658,3991,65,-11941,447208
