969773,969793,969773,969773,969752,969773,969773,1506825,1506825,1506828,1506825,1506825,1506823,1506825,-768564,-768564,-768568,-768272,-768564,-768560,-768856
969737,969758,969737,969737,969717,969737,969737,1507494,1507494,1507504,1507494,1507495,1507485,1507494,-769564,-769564,-769564,-769272,-769564,-769565,-769857
969794,969815,969794,969794,969774,969794,969794,1507383,1507383,1507384,1507383,1507382,1507382,1507383,-770399,-770399,-770390,-770106,-770398,-770407,-770691
969779,969800,969779,969779,969759,969779,969779,1507432,1507433,1507434,1507432,1507432,1507431,1507432,-771418,-771418,-771417,-771126,-771418,-771419,-771710
969779,969800,969779,969779,969759,969779,969779,1507432,1507433,1507434,1507432,1507432,1507431,1507432,-771418,-771418,-771417,-771126,-771418,-771419,-771710
969535,969555,969535,969535,969515,969535,969535,1507417,1507417,1507419,1507417,1507417,1507416,1507417,-772450,-772451,-772452,-772158,-772450,-772449,-772743
969411,969431,969411,969411,969390,969411,969411,1505061,1505061,1505064,1505061,1505061,1505057,1505061,-773454,-773455,-773454,-773162,-773454,-773455,-773747
969349,969369,969349,969349,969328,969349,969349,1507369,1507369,1507371,1507369,1507369,1507367,1507369,-774279,-774279,-774280,-773987,-774279,-774278,-774572
969362,969382,969362,969362,969341,969362,969362,1507094,1507094,1507102,1507094,1507093,1507086,1507094,-775152,-775152,-775151,-774860,-775152,-775153,-775444
969177,969197,969177,969177,969156,969177,969177,1507224,1507224,1507226,1507224,1507224,1507222,1507224,-776047,-776047,-776045,-775755,-776047,-776049,-776339
969047,969067,969047,969047,969026,969047,969047,1507359,1507359,1507361,1507359,1507359,1507358,1507359,-777040,-777040,-777040,-776748,-777040,-777041,-777332
968803,968823,968803,968803,968782,968803,968803,1507950,1507953,1507963,1507950,1507948,1507937,1507950,-778082,-778083,-778078,-777790,-778081,-778086,-778374
968681,968701,968681,968681,968660,968681,968681,1507793,1507793,1507797,1507793,1507792,1507789,1507793,-778965,-778965,-778963,-778673,-778965,-778967,-779257
968559,968579,968559,968559,968538,968559,968559,1507896,1507896,1507902,1507896,1507895,1507890,1507896,-779799,-779799,-779802,-779506,-779799,-779796,-780091
968314,968335,968314,968314,968294,968314,968314,1507779,1507779,1507781,1507779,1507778,1507777,1507779,-780822,-780822,-780821,-780529,-780821,-780822,-781114
968253,968273,968253,968253,968232,968253,968253,1507621,1507621,1507623,1507621,1507621,1507620,1507621,-781691,-781691,-781690,-781399,-781691,-781693,-781984
968076,968096,968076,968076,968056,968076,968076,1505390,1505390,1505393,1505390,1505389,1505386,1505390,-782534,-782534,-782536,-782242,-782535,-782533,-782827
968154,968174,968154,968154,968134,968154,968154,1506455,1506455,1506456,1506455,1506455,1506453,1506455,-783502,-783502,-783501,-783210,-783502,-783503,-783794
967883,967903,967883,967883,967863,967883,967883,1503763,1503765,1503772,1503763,1503760,1503753,1503763,-784412,-784412,-784411,-784120,-784412,-784413,-784704
967905,967926,967905,967905,967885,967905,967905,1503403,1503402,1503407,1503403,1503403,1503398,1503403,-785177,-785178,-785182,-784885,-785177,-785173,-785469
968032,968052,968032,968032,968012,968032,968032,1501876,1501875,1501878,1501876,1501876,1501874,1501876,-786275,-786274,-786273,-785983,-786277,-786277,-786568
967767,967787,967767,967767,967747,967767,967767,1501549,1501553,1501564,1501549,1501546,1501534,1501549,-787162,-787161,-787161,-786869,-787162,-787162,-787454
967644,967665,967644,967644,967624,967644,967644,1501155,1501156,1501163,1501155,1501154,1501148,1501155,-788106,-788106,-788103,-787813,-788106,-788108,-788398
967595,967616,967595,967595,967575,967595,967595,1502244,1502244,1502257,1502244,1502245,1502232,1502244,-788982,-788982,-788982,-788690,-788982,-788982,-789274
967356,967377,967356,967356,967336,967356,967356,1500815,1500813,1500824,1500815,1500817,1500807,1500815,-789911,-789912,-789914,-789619,-789911,-789909,-790204
967233,967254,967233,967233,967213,967233,967233,1500406,1500406,1500409,1500406,1500406,1500402,1500406,-790918,-790919,-790919,-790626,-790918,-790917,-791211
967093,967113,967093,967093,967072,967093,967093,1498954,1498954,1498956,1498954,1498954,1498952,1498954,-791844,-791845,-791848,-791552,-791844,-791841,-792137
966855,966876,966855,966855,966835,966855,966855,1498569,1498571,1498576,1498569,1498568,1498563,1498569,-792712,-792712,-792713,-792419,-792712,-792710,-793004
966870,966890,966870,966870,966849,966870,966870,1500519,1500519,1500521,1500519,1500519,1500517,1500519,-793664,-793663,-793661,-793371,-793664,-793667,-793956
966848,966868,966848,966848,966827,966848,966848,1498955,1498956,1498961,1498955,1498955,1498950,1498955,-794469,-794469,-794467,-794176,-794469,-794471,-794761
966623,966643,966623,966623,966602,966623,966623,1498073,1498072,1498077,1498073,1498074,1498068,1498073,-795286,-795286,-795284,-794994,-795287,-795288,-795578
966546,966567,966546,966546,966526,966546,966546,1497976,1497976,1497980,1497976,1497976,1497973,1497976,-796472,-796472,-796460,-796180,-796472,-796484,-796764
966304,966324,966304,966304,966283,966304,966304,1499094,1499096,1499099,1499094,1499093,1499090,1499094,-797361,-797361,-797357,-797069,-797360,-797364,-797653
966193,966214,966193,966193,966173,966193,966193,1498638,1498638,1498646,1498638,1498637,1498630,1498638,-797986,-797986,-797993,-797694,-797986,-797980,-798278
966050,966071,966050,966050,966030,966050,966050,1497864,1497864,1497871,1497864,1497865,1497857,1497864,-798723,-798723,-798722,-798431,-798723,-798725,-799015
965939,965959,965939,965939,965918,965939,965939,1500070,1500070,1500074,1500070,1500070,1500066,1500070,-799739,-799739,-799740,-799447,-799739,-799738,-800031
965871,965892,965871,965871,965850,965871,965871,1499232,1499232,1499243,1499232,1499232,1499221,1499232,-800542,-800542,-800543,-800249,-800542,-800540,-800834
965767,965787,965767,965767,965746,965767,965767,1497377,1497377,1497380,1497377,1497377,1497374,1497377,-801526,-801526,-801525,-801234,-801526,-801528,-801818
965646,965667,965646,965646,965626,965646,965646,1496300,1496300,1496301,1496300,1496300,1496299,1496300,-802333,-802333,-802334,-802041,-802333,-802331,-802625
965504,965525,965504,965504,965484,965504,965504,1497900,1497899,1497902,1497900,1497900,1497897,1497900,-803312,-803312,-803317,-803020,-803311,-803306,-803604
965528,965549,965528,965528,965508,965528,965528,1496951,1496950,1496961,1496951,1496952,1496941,1496951,-804190,-804190,-804189,-803898,-804190,-804191,-804482
965698,965718,965698,965698,965679,965698,965698,1495076,1495075,1495079,1495076,1495078,1495073,1495076,-805031,-805031,-805029,-804739,-805031,-805033,-805323
965582,965602,965582,965582,965561,965582,965582,1496219,1496218,1496221,1496219,1496219,1496217,1496219,-805908,-805908,-805907,-805616,-805908,-805909,-806200
965576,965597,965576,965576,965556,965576,965576,1496648,1496649,1496654,1496648,1496648,1496643,1496648,-806597,-806597,-806593,-806305,-806596,-806600,-806889
965520,965541,965520,965520,965499,965520,965520,1496986,1496986,1496987,1496986,1496986,1496985,1496986,-807215,-807215,-807205,-806923,-807215,-807225,-807507
965585,965605,965585,965585,965565,965585,965585,1497369,1497368,1497374,1497369,1497370,1497364,1497369,-808130,-808130,-808127,-807838,-808130,-808133,-808422
965326,965346,965326,965326,965306,965326,965326,1497455,1497455,1497457,1497455,1497455,1497453,1497455,-808729,-808728,-808732,-808437,-808731,-808727,-809022
965019,965039,965019,965019,964999,965019,965019,1496282,1496282,1496283,1496282,1496283,1496281,1496282,-809670,-809670,-809679,-809378,-809669,-809661,-809962
964916,964937,964916,964916,964896,964916,964916,1497094,1497094,1497099,1497094,1497094,1497088,1497094,-810411,-810412,-810412,-810119,-810411,-810411,-810704
964592,964612,964592,964592,964572,964592,964592,1497587,1497589,1497593,1497587,1497585,1497580,1497587,-811098,-811097,-811100,-810806,-811098,-811096,-811390
964543,964563,964543,964543,964522,964543,964543,1496591,1496591,1496595,1496591,1496590,1496586,1496591,-812066,-812066,-812061,-811774,-812066,-812071,-812358
964341,964361,964341,964341,964320,964341,964341,1495946,1495946,1495950,1495946,1495947,1495943,1495946,-812701,-812701,-812700,-812409,-812702,-812703,-812993
964109,964129,964109,964109,964089,964109,964109,1495226,1495225,1495234,1495226,1495228,1495219,1495226,-813322,-813321,-813318,-813030,-813323,-813327,-813614
964114,964135,964114,964114,964094,964114,964114,1496468,1496467,1496469,1496468,1496469,1496467,1496468,-814186,-814185,-814162,-813895,-814186,-814210,-814477
963990,964011,963990,963990,963970,963990,963990,1496991,1496991,1496993,1496991,1496991,1496989,1496991,-814712,-814711,-814713,-814420,-814713,-814711,-815004
963981,964002,963981,963981,963961,963981,963981,1496354,1496353,1496362,1496354,1496354,1496346,1496354,-815509,-815508,-815508,-815216,-815509,-815510,-815801
963999,964019,963999,963999,963978,963999,963999,1495527,1495527,1495528,1495527,1495527,1495526,1495527,-816305,-816305,-816303,-816013,-816305,-816307,-816597
963733,963753,963733,963733,963713,963733,963733,1496726,1496728,1496735,1496726,1496723,1496716,1496726,-816873,-816872,-816879,-816581,-816875,-816868,-817165
963746,963767,963746,963746,963726,963746,963746,1496853,1496854,1496859,1496853,1496852,1496847,1496853,-817619,-817619,-817621,-817327,-817619,-817618,-817911
963736,963756,963736,963736,963715,963736,963736,1494367,1494368,1494381,1494367,1494366,1494354,1494367,-818197,-818198,-818193,-817905,-818197,-818202,-818490
963619,963640,963619,963619,963598,963619,963619,1495056,1495056,1495067,1495056,1495055,1495045,1495056,-819083,-819084,-819078,-818791,-819083,-819089,-819376
963680,963700,963680,963680,963659,963680,963680,1496230,1496229,1496232,1496230,1496230,1496227,1496230,-819620,-819621,-819623,-819328,-819619,-819617,-819912
963807,963827,963807,963807,963787,963807,963807,1496639,1496640,1496643,1496639,1496638,1496635,1496639,-820501,-820500,-820506,-820209,-820502,-820496,-820793
963859,963879,963859,963859,963838,963859,963859,1494711,1494711,1494714,1494711,1494711,1494709,1494711,-821146,-821146,-821148,-820853,-821145,-821143,-821438
963855,963875,963855,963855,963834,963855,963855,1494539,1494539,1494547,1494539,1494538,1494531,1494539,-821971,-821971,-821972,-821678,-821971,-821970,-822263
963995,964015,963995,963995,963975,963995,963995,1494556,1494557,1494560,1494556,1494555,1494552,1494556,-822668,-822668,-822667,-822376,-822668,-822669,-822960
963867,963887,963867,963867,963846,963867,963867,1492293,1492293,1492296,1492293,1492293,1492290,1492293,-823186,-823186,-823178,-822894,-823186,-823194,-823478
963878,963898,963878,963878,963857,963878,963878,1492336,1492336,1492337,1492336,1492336,1492334,1492336,-824029,-824029,-824029,-823737,-824030,-824030,-824322
963804,963825,963804,963804,963784,963804,963804,1491997,1491997,1492009,1491997,1491997,1491986,1491997,-824693,-824693,-824691,-824401,-824693,-824695,-824985
963620,963641,963620,963620,963600,963620,963620,1494198,1494197,1494209,1494198,1494200,1494188,1494198,-825705,-825706,-825713,-825413,-825704,-825697,-825997
963693,963713,963693,963693,963673,963693,963693,1495358,1495360,1495368,1495358,1495357,1495349,1495358,-826706,-826704,-826715,-826414,-826707,-826696,-826998
963556,963577,963556,963556,963536,963556,963556,1496287,1496287,1496291,1496287,1496286,1496283,1496287,-827323,-827322,-827327,-827031,-827323,-827319,-827615
963393,963414,963393,963393,963372,963393,963393,1495529,1495528,1495534,1495529,1495529,1495524,1495529,-827834,-827833,-827829,-827542,-827835,-827840,-828126
963247,963268,963247,963247,963226,963247,963247,1495545,1495546,1495551,1495545,1495545,1495539,1495545,-828651,-828651,-828648,-828359,-828651,-828654,-828943
963136,963157,963136,963136,963116,963136,963136,1495072,1495072,1495078,1495072,1495072,1495066,1495072,-829414,-829414,-829415,-829122,-829414,-829414,-829707
963136,963157,963136,963136,963116,963136,963136,1495072,1495072,1495078,1495072,1495072,1495066,1495072,-829414,-829414,-829415,-829122,-829414,-829414,-829707
963001,963021,963001,963001,962980,963001,963001,1496307,1496307,1496308,1496307,1496307,1496306,1496307,-830259,-830259,-830250,-829967,-830259,-830268,-830551
962951,962972,962951,962951,962931,962951,962951,1495705,1495705,1495707,1495705,1495705,1495703,1495705,-830739,-830740,-830741,-830447,-830739,-830738,-831032
962779,962800,962779,962779,962759,962779,962779,1496427,1496427,1496429,1496427,1496427,1496425,1496427,-831422,-831422,-831421,-831130,-831422,-831424,-831714
962526,962546,962526,962526,962505,962526,962526,1496952,1496952,1496952,1496952,1496951,1496951,1496952,-832173,-832173,-832168,-831881,-832173,-832178,-832465
962394,962415,962394,962394,962374,962394,962394,1495873,1495873,1495878,1495873,1495873,1495868,1495873,-833043,-833043,-833047,-832750,-833042,-833038,-833335
962230,962251,962230,962230,962209,962230,962230,1496747,1496747,1496749,1496747,1496746,1496744,1496747,-833716,-833716,-833718,-833423,-833716,-833714,-834008
962037,962058,962037,962037,962017,962037,962037,1497266,1497267,1497268,1497266,1497266,1497265,1497266,-834643,-834644,-834630,-834351,-834642,-834657,-834935
961968,961989,961968,961968,961947,961968,961968,1496404,1496404,1496406,1496404,1496404,1496402,1496404,-835324,-835324,-835323,-835032,-835324,-835325,-835616
961977,961998,961977,961977,961957,961977,961977,1497224,1497223,1497231,1497224,1497225,1497216,1497224,-835901,-835901,-835904,-835609,-835901,-835898,-836193
961988,962008,961988,961988,961967,961988,961988,1497051,1497051,1497058,1497051,1497050,1497043,1497051,-836637,-836637,-836639,-836345,-836637,-836635,-836929
962044,962064,962044,962044,962023,962044,962044,1495842,1495844,1495849,1495842,1495841,1495836,1495842,-837409,-837409,-837412,-837117,-837409,-837406,-837701
961985,962006,961985,961985,961964,961985,961985,1496761,1496761,1496763,1496761,1496761,1496759,1496761,-838024,-838024,-838027,-837731,-838024,-838020,-838316
961863,961883,961863,961863,961842,961863,961863,1496992,1496991,1496994,1496992,1496992,1496989,1496992,-838737,-838737,-838738,-838445,-838737,-838735,-839029
961925,961946,961925,961925,961905,961925,961925,1496348,1496346,1496356,1496348,1496349,1496339,1496348,-839322,-839322,-839324,-839029,-839321,-839319,-839614
961969,961990,961969,961969,961949,961969,961969,1495746,1495745,1495749,1495746,1495746,1495743,1495746,-839963,-839963,-839964,-839671,-839963,-839962,-840255
961902,961923,961902,961902,961881,961902,961902,1496654,1496654,1496656,1496654,1496654,1496651,1496654,-840524,-840524,-840529,-840232,-840524,-840520,-840817
961668,961688,961668,961668,961648,961668,961668,1494618,1494618,1494620,1494618,1494619,1494617,1494618,-841319,-841320,-841324,-841026,-841318,-841313,-841611
961544,961564,961544,961544,961523,961544,961544,1494834,1494834,1494836,1494834,1494835,1494832,1494834,-841826,-841826,-841828,-841534,-841826,-841824,-842118
961600,961621,961600,961600,961580,961600,961600,1492691,1492690,1492693,1492691,1492691,1492688,1492691,-842408,-842408,-842410,-842116,-842408,-842407,-842700
961477,961498,961477,961477,961456,961477,961477,1493986,1493986,1493991,1493986,1493985,1493980,1493986,-842842,-842842,-842849,-842550,-842843,-842835,-843134
961246,961266,961246,961246,961225,961246,961246,1495573,1495573,1495575,1495573,1495574,1495572,1495573,-843746,-843747,-843754,-843454,-843745,-843737,-844038
961183,961203,961183,961183,961162,961183,961183,1496422,1496422,1496423,1496422,1496422,1496421,1496422,-844119,-844119,-844098,-843827,-844118,-844139,-844410
961053,961074,961053,961053,961032,961053,961053,1496860,1496859,1496861,1496860,1496860,1496858,1496860,-844768,-844768,-844766,-844476,-844768,-844770,-845061
960808,960828,960808,960808,960787,960808,960808,1496102,1496102,1496104,1496102,1496101,1496100,1496102,-845644,-845646,-845635,-845352,-845643,-845654,-845936
960520,960540,960520,960520,960500,960520,960520,1495687,1495687,1495688,1495687,1495687,1495686,1495687,-846378,-846379,-846371,-846086,-846377,-846385,-846670
960276,960296,960276,960276,960256,960276,960276,1496727,1496729,1496732,1496727,1496726,1496723,1496727,-847090,-847090,-847088,-846798,-847089,-847092,-847382
960033,960053,960033,960033,960013,960033,960033,1496039,1496039,1496041,1496039,1496038,1496037,1496039,-847871,-847872,-847868,-847578,-847870,-847873,-848163
959894,959914,959894,959894,959874,959894,959894,1495239,1495238,1495248,1495239,1495240,1495229,1495239,-848580,-848581,-848582,-848288,-848580,-848579,-848873
960010,960030,960010,960010,959990,960010,960010,1496266,1496266,1496269,1496266,1496266,1496263,1496266,-849210,-849210,-849211,-848918,-849210,-849209,-849502
959776,959796,959776,959776,959756,959776,959776,1494499,1494499,1494500,1494499,1494499,1494497,1494499,-849736,-849735,-849735,-849444,-849736,-849737,-850028
959589,959610,959589,959589,959569,959589,959589,1493405,1493404,1493408,1493405,1493405,1493402,1493405,-850410,-850410,-850411,-850117,-850410,-850408,-850702
959484,959504,959484,959484,959463,959484,959484,1494437,1494437,1494446,1494437,1494437,1494428,1494437,-850769,-850769,-850776,-850477,-850769,-850761,-851061
959467,959487,959467,959467,959446,959467,959467,1495034,1495033,1495043,1495034,1495034,1495024,1495034,-851149,-851149,-851156,-850857,-851148,-851141,-851441
959337,959358,959337,959337,959316,959337,959337,1494958,1494958,1494961,1494958,1494959,1494956,1494958,-851707,-851707,-851710,-851415,-851707,-851703,-851999
959182,959202,959182,959182,959161,959182,959182,1492439,1492438,1492446,1492439,1492440,1492431,1492439,-852322,-852322,-852323,-852030,-852322,-852322,-852615
958853,958872,958853,958853,958833,958853,958853,1493721,1493723,1493725,1493721,1493720,1493718,1493721,-852875,-852875,-852878,-852583,-852876,-852873,-853168
958618,958638,958618,958618,958598,958618,958618,1493177,1493177,1493179,1493177,1493177,1493175,1493177,-853389,-853388,-853390,-853096,-853389,-853387,-853681
958318,958338,958318,958318,958298,958318,958318,1495672,1495676,1495685,1495672,1495669,1495660,1495672,-854069,-854069,-854067,-853777,-854069,-854071,-854361
958380,958400,958380,958380,958360,958380,958380,1494368,1494368,1494370,1494368,1494368,1494366,1494368,-854934,-854933,-854913,-854642,-854935,-854954,-855225
958247,958268,958247,958247,958227,958247,958247,1493455,1493455,1493458,1493455,1493455,1493453,1493455,-855536,-855535,-855534,-855243,-855536,-855538,-855828
958255,958275,958255,958255,958234,958255,958255,1493804,1493805,1493815,1493804,1493803,1493793,1493804,-855950,-855950,-855944,-855657,-855949,-855956,-856242
958381,958401,958381,958381,958361,958381,958381,1495466,1495467,1495470,1495466,1495466,1495463,1495466,-856455,-856456,-856450,-856163,-856454,-856459,-856747
958327,958347,958327,958327,958306,958327,958327,1494417,1494417,1494425,1494417,1494417,1494408,1494417,-856911,-856911,-856915,-856619,-856910,-856906,-857203
958187,958207,958187,958187,958166,958187,958187,1494796,1494797,1494799,1494796,1494796,1494794,1494796,-857464,-857464,-857469,-857172,-857464,-857459,-857756
958125,958146,958125,958125,958105,958125,958125,1495707,1495708,1495716,1495707,1495707,1495699,1495707,-857982,-857982,-857980,-857690,-857982,-857985,-858275
958250,958270,958250,958250,958230,958250,958250,1493834,1493836,1493843,1493834,1493831,1493825,1493834,-858736,-858735,-858741,-858444,-858738,-858732,-859029
958248,958268,958248,958248,958227,958248,958248,1494410,1494410,1494413,1494410,1494409,1494406,1494410,-859569,-859568,-859570,-859277,-859570,-859569,-859861
958124,958145,958124,958124,958103,958124,958124,1494842,1494842,1494847,1494842,1494842,1494837,1494842,-860116,-860116,-860117,-859824,-860116,-860115,-860408
957872,957892,957872,957872,957852,957872,957872,1494978,1494979,1494979,1494978,1494977,1494976,1494978,-860876,-860877,-860865,-860584,-860875,-860886,-861168
957810,957830,957810,957810,957789,957810,957810,1493848,1493848,1493850,1493848,1493848,1493846,1493848,-861484,-861484,-861483,-861192,-861484,-861485,-861776
957706,957727,957706,957706,957686,957706,957706,1494136,1494136,1494144,1494136,1494137,1494129,1494136,-862075,-862075,-862075,-861783,-862075,-862075,-862367
957453,957473,957453,957453,957432,957453,957453,1494471,1494471,1494474,1494471,1494471,1494468,1494471,-862492,-862491,-862491,-862200,-862493,-862494,-862784
957446,957467,957446,957446,957426,957446,957446,1496100,1496099,1496107,1496100,1496101,1496093,1496100,-862987,-862987,-862989,-862695,-862987,-862985,-863279
957153,957173,957153,957153,957133,957153,957153,1495639,1495639,1495641,1495639,1495639,1495636,1495639,-863371,-863370,-863375,-863079,-863373,-863368,-863664
957162,957182,957162,957162,957141,957162,957162,1494155,1494155,1494157,1494155,1494155,1494153,1494155,-863795,-863795,-863796,-863503,-863795,-863794,-864087
957087,957108,957087,957087,957067,957087,957087,1494958,1494959,1494970,1494958,1494958,1494947,1494958,-864306,-864306,-864308,-864013,-864306,-864304,-864598
956973,956993,956973,956973,956952,956973,956973,1492134,1492133,1492149,1492134,1492134,1492118,1492134,-864695,-864695,-864690,-864403,-864695,-864700,-864987
956730,956750,956730,956730,956710,956730,956730,1492632,1492633,1492639,1492632,1492630,1492625,1492632,-865280,-865280,-865277,-864988,-865280,-865283,-865572
956712,956733,956712,956712,956692,956712,956712,1491418,1491419,1491421,1491418,1491418,1491416,1491418,-865809,-865809,-865808,-865517,-865809,-865810,-866101
956531,956551,956531,956531,956510,956531,956531,1491944,1491944,1491946,1491944,1491944,1491942,1491944,-866278,-866278,-866278,-865986,-866279,-866278,-866570
956298,956318,956298,956298,956278,956298,956298,1492211,1492211,1492213,1492211,1492211,1492209,1492211,-866930,-866930,-866930,-866637,-866929,-866929,-867222
956222,956243,956222,956222,956202,956222,956222,1491207,1491207,1491208,1491207,1491207,1491205,1491207,-867549,-867549,-867549,-867257,-867549,-867550,-867841
956064,956085,956064,956064,956043,956064,956064,1493380,1493381,1493390,1493380,1493379,1493370,1493380,-867934,-867933,-867937,-867642,-867934,-867930,-868226
956102,956123,956102,956102,956082,956102,956102,1494412,1494411,1494420,1494412,1494413,1494405,1494412,-868618,-868618,-868615,-868326,-868619,-868622,-868911
956043,956063,956043,956043,956022,956043,956043,1495562,1495562,1495570,1495562,1495562,1495554,1495562,-869368,-869367,-869372,-869075,-869368,-869363,-869660
956115,956136,956115,956115,956095,956115,956115,1495085,1495086,1495090,1495085,1495085,1495081,1495085,-869858,-869858,-869857,-869565,-869857,-869858,-870150
956065,956086,956065,956065,956045,956065,956065,1496465,1496465,1496471,1496465,1496465,1496459,1496465,-870337,-870337,-870338,-870045,-870337,-870336,-870629
956299,956318,956299,956299,956279,956299,956299,1495781,1495781,1495783,1495781,1495780,1495779,1495781,-871177,-871174,-871181,-870885,-871180,-871173,-871469
956429,956449,956429,956429,956410,956429,956429,1495564,1495563,1495568,1495564,1495565,1495560,1495564,-871942,-871940,-871936,-871650,-871945,-871949,-872235
956418,956438,956418,956418,956398,956418,956418,1496851,1496850,1496862,1496851,1496852,1496841,1496851,-872250,-872250,-872256,-871958,-872250,-872244,-872542
956418,956438,956418,956418,956398,956418,956418,1496851,1496850,1496862,1496851,1496852,1496841,1496851,-872250,-872250,-872256,-871958,-872250,-872244,-872542
956432,956452,956432,956432,956411,956432,956432,1496094,1496093,1496096,1496094,1496094,1496091,1496094,-873011,-873011,-873009,-872719,-873012,-873014,-873303
956355,956376,956355,956355,956335,956355,956355,1494879,1494879,1494892,1494879,1494879,1494866,1494879,-873534,-873534,-873534,-873242,-873534,-873534,-873826
956054,956074,956054,956054,956035,956054,956054,1494675,1494673,1494680,1494675,1494677,1494670,1494675,-873990,-873989,-873987,-873697,-873990,-873992,-874282
956063,956083,956063,956063,956042,956063,956063,1493728,1493728,1493731,1493728,1493728,1493725,1493728,-874539,-874539,-874538,-874247,-874540,-874541,-874832
955997,956018,955997,955997,955977,955997,955997,1494300,1494300,1494302,1494300,1494300,1494298,1494300,-875130,-875130,-875131,-874838,-875130,-875129,-875422
955986,956007,955986,955986,955966,955986,955986,1493713,1493712,1493720,1493713,1493713,1493706,1493713,-875590,-875590,-875591,-875298,-875590,-875589,-875882
956241,956260,956241,956241,956222,956241,956241,1494093,1494095,1494097,1494093,1494092,1494089,1494093,-876004,-876006,-875999,-875712,-876003,-876009,-876296
956231,956251,956231,956231,956211,956231,956231,1493154,1493155,1493159,1493154,1493153,1493149,1493154,-876343,-876343,-876338,-876051,-876342,-876347,-876635
956172,956193,956172,956172,956152,956172,956172,1493859,1493859,1493861,1493859,1493859,1493857,1493859,-876741,-876742,-876736,-876449,-876741,-876746,-877034
956172,956193,956172,956172,956152,956172,956172,1493450,1493449,1493456,1493450,1493450,1493443,1493450,-877237,-877237,-877236,-876945,-877237,-877237,-877529
956053,956074,956053,956053,956032,956053,956053,1492918,1492918,1492919,1492918,1492918,1492917,1492918,-877633,-877633,-877627,-877341,-877633,-877639,-877925
955683,955702,955683,955683,955664,955683,955683,1492631,1492630,1492633,1492631,1492632,1492629,1492631,-878056,-878056,-878053,-877764,-878057,-878060,-878349
955700,955721,955700,955700,955680,955700,955700,1493821,1493821,1493824,1493821,1493822,1493819,1493821,-878512,-878512,-878514,-878220,-878512,-878511,-878805
955859,955879,955859,955859,955839,955859,955859,1495966,1495962,1495980,1495966,1495970,1495953,1495966,-878850,-878851,-878855,-878558,-878848,-878845,-879142
955934,955954,955934,955934,955914,955934,955934,1494541,1494539,1494541,1494541,1494542,1494540,1494541,-879478,-879478,-879468,-879186,-879478,-879488,-879770
955862,955883,955862,955862,955842,955862,955862,1493560,1493560,1493562,1493560,1493561,1493559,1493560,-879937,-879937,-879935,-879645,-879937,-879939,-880229
955625,955645,955625,955625,955605,955625,955625,1495454,1495455,1495458,1495454,1495453,1495451,1495454,-880410,-880409,-880411,-880117,-880410,-880408,-880702
955575,955596,955575,955575,955555,955575,955575,1496156,1496156,1496161,1496156,1496155,1496150,1496156,-880927,-880926,-880926,-880634,-880927,-880927,-881219
955375,955396,955375,955375,955355,955375,955375,1495400,1495400,1495404,1495400,1495401,1495396,1495400,-881321,-881320,-881317,-881029,-881322,-881325,-881613
955455,955475,955455,955455,955435,955455,955455,1495954,1495956,1495965,1495954,1495952,1495943,1495954,-882000,-881999,-882005,-881708,-882001,-881995,-882292
955628,955648,955628,955628,955608,955628,955628,1496713,1496713,1496716,1496713,1496713,1496709,1496713,-882311,-882312,-882315,-882019,-882309,-882307,-882603
955690,955710,955690,955690,955670,955690,955690,1496075,1496074,1496079,1496075,1496076,1496071,1496075,-882632,-882633,-882637,-882340,-882631,-882627,-882924
955434,955454,955434,955434,955414,955434,955434,1495860,1495862,1495868,1495860,1495858,1495852,1495860,-883006,-883005,-883011,-882714,-883007,-883001,-883298
955145,955165,955145,955145,955125,955145,955145,1496280,1496278,1496289,1496280,1496282,1496271,1496280,-883683,-883684,-883689,-883391,-883682,-883677,-883975
955077,955097,955077,955077,955057,955077,955077,1496986,1496986,1496990,1496986,1496986,1496982,1496986,-884227,-884228,-884227,-883935,-884227,-884228,-884519
955129,955150,955129,955129,955109,955129,955129,1495958,1495958,1495961,1495958,1495958,1495955,1495958,-884846,-884846,-884848,-884554,-884847,-884845,-885138
955020,955041,955020,955020,955000,955020,955020,1496563,1496563,1496566,1496563,1496564,1496561,1496563,-885467,-885467,-885471,-885174,-885467,-885462,-885759
955139,955159,955139,955139,955119,955139,955139,1495574,1495576,1495579,1495574,1495573,1495570,1495574,-886120,-886119,-886125,-885827,-886121,-886114,-886412
955088,955109,955088,955088,955068,955088,955088,1495066,1495067,1495072,1495066,1495066,1495060,1495066,-886251,-886251,-886241,-885960,-886251,-886261,-886543
954964,954985,954964,954964,954944,954964,954964,1494811,1494810,1494815,1494811,1494811,1494807,1494811,-886907,-886907,-886910,-886615,-886907,-886904,-887199
954651,954671,954651,954651,954631,954651,954651,1496164,1496164,1496165,1496164,1496163,1496163,1496164,-887420,-887421,-887425,-887128,-887420,-887416,-887713
954719,954739,954719,954719,954699,954719,954719,1495347,1495349,1495356,1495347,1495346,1495339,1495347,-887979,-887979,-887981,-887687,-887979,-887977,-888271
954418,954438,954418,954418,954398,954418,954418,1494329,1494332,1494338,1494329,1494326,1494320,1494329,-888454,-888454,-888454,-888162,-888454,-888454,-888746
954458,954478,954458,954458,954438,954458,954458,1493707,1493706,1493714,1493707,1493708,1493700,1493707,-888789,-888789,-888793,-888497,-888788,-888785,-889081
