9940293.26,9940500.27,9940293.26,9940293.26,9940086.24,9940293.26,9940293.26,15727433.02,15727433.02,15727437.9,15727433.02,15727433.02,15727428.13,15727433.02,-585294.13,-585294.09,-585294.13,-582381.06,-585294.17,-585294.13,-588207.2
9939729.7,9939936.71,9939729.7,9939729.7,9939522.68,9939729.7,9939729.7,15707648.77,15707648.77,15707653.65,15707648.77,15707648.77,15707643.88,15707648.77,-618247.07,-618247.03,-618247.07,-615333.98,-618247.11,-618247.07,-621160.15
9939167.01,9939374.02,9939167.01,9939167.01,9938959.99,9939167.01,9939167.01,15684103,15684103,15684107.89,15684103,15684103,15684098.12,15684103,-651032.42,-651032.37,-651032.42,-648119.31,-651032.46,-651032.42,-653945.52
9938605.18,9938812.19,9938605.18,9938605.18,9938398.16,9938605.18,9938605.18,15659508.47,15659508.47,15659513.35,15659508.47,15659508.47,15659503.58,15659508.47,-683651.12,-683651.08,-683651.12,-680737.99,-683651.16,-683651.12,-686564.25
9938042.04,9938249.05,9938042.04,9938042.04,9937835.03,9938042.04,9938042.04,15670680.71,15670680.71,15670685.6,15670680.71,15670680.71,15670675.82,15670680.71,-716206.68,-716206.64,-716206.68,-713293.56,-716206.72,-716206.68,-719119.8
9937479.81,9937686.82,9937479.81,9937479.81,9937272.79,9937479.81,9937479.81,15655766.12,15655766.12,15655771,15655766.12,15655766.12,15655761.23,15655766.12,-748596.88,-748596.83,-748596.88,-745683.74,-748596.92,-748596.88,-751510.01
9936916.65,9937123.67,9936916.65,9936916.65,9936709.64,9936916.65,9936916.65,15669637.28,15669637.28,15669642.17,15669637.28,15669637.28,15669632.4,15669637.28,-780925.51,-780925.47,-780925.51,-778012.39,-780925.56,-780925.51,-783838.64
9936354.03,9936561.04,9936354.03,9936354.03,9936147.02,9936354.03,9936354.03,15655475.19,15655475.19,15655480.08,15655475.19,15655475.19,15655470.3,15655475.19,-813088.84,-813088.8,-813088.84,-810175.7,-813088.88,-813088.84,-816001.98
9935793.18,9936000.19,9935793.18,9935793.18,9935586.17,9935793.18,9935793.18,15615467.38,15615467.38,15615472.27,15615467.38,15615467.38,15615462.49,15615467.38,-845037.69,-845037.65,-845037.69,-842124.52,-845037.73,-845037.69,-847950.86
9935232.28,9935439.29,9935232.28,9935232.28,9935025.27,9935232.28,9935232.28,15604312.56,15604312.56,15604317.44,15604312.56,15604312.56,15604307.67,15604312.56,-876875.32,-876875.28,-876875.32,-873962.13,-876875.36,-876875.32,-879788.5
9934670.98,9934877.99,9934670.98,9934670.98,9934463.97,9934670.98,9934670.98,15601202.41,15601202.41,15601207.3,15601202.41,15601202.41,15601197.52,15601202.41,-908601.09,-908601.05,-908601.09,-905687.91,-908601.13,-908601.09,-911514.28
9934110.57,9934317.59,9934110.57,9934110.57,9933903.56,9934110.57,9934110.57,15582305.66,15582305.66,15582310.54,15582305.66,15582305.66,15582300.77,15582305.66,-940165.96,-940165.92,-940165.96,-937252.76,-940166,-940165.96,-943079.16
9933548.35,9933755.36,9933548.35,9933548.35,9933341.34,9933548.35,9933548.35,15613096.13,15613096.13,15613101.01,15613096.13,15613096.13,15613091.24,15613096.13,-971722.01,-971721.97,-971722.01,-968808.84,-971722.05,-971722.01,-974635.19
9932986.68,9933193.69,9932986.68,9932986.68,9932779.66,9932986.68,9932986.68,15603651.41,15603651.41,15603656.3,15603651.41,15603651.41,15603646.53,15603651.41,-1003116.93,-1003116.88,-1003116.93,-1000203.74,-1003116.97,-1003116.93,-1006030.11
9932426.78,9932633.79,9932426.78,9932426.78,9932219.77,9932426.78,9932426.78,15564958.88,15564958.88,15564963.77,15564958.88,15564958.88,15564953.99,15564958.88,-1034302.52,-1034302.48,-1034302.52,-1031389.31,-1034302.57,-1034302.52,-1037215.74
9931866.84,9932073.85,9931866.84,9931866.84,9931659.82,9931866.84,9931866.84,15554170.78,15554170.78,15554175.66,15554170.78,15554170.78,15554165.89,15554170.78,-1065379.91,-1065379.87,-1065379.91,-1062466.68,-1065379.95,-1065379.91,-1068293.14
9931305.98,9931513,9931305.98,9931305.98,9931098.97,9931305.98,9931305.98,15569192.48,15569192.48,15569197.36,15569192.48,15569192.48,15569187.59,15569192.48,-1096399.27,-1096399.23,-1096399.27,-1093486.05,-1096399.31,-1096399.27,-1099312.49
9930744.77,9930951.78,9930744.77,9930744.77,9930537.75,9930744.77,9930744.77,15573380.77,15573380.77,15573385.66,15573380.77,15573380.77,15573375.88,15573380.77,-1127309.89,-1127309.85,-1127309.89,-1124396.68,-1127309.93,-1127309.89,-1130223.1
9930185.34,9930392.36,9930185.34,9930185.34,9929978.33,9930185.34,9930185.34,15538489.34,15538489.34,15538494.23,15538489.34,15538489.34,15538484.45,15538489.34,-1158014.48,-1158014.44,-1158014.48,-1155101.24,-1158014.52,-1158014.48,-1160927.73
9929625.88,9929832.89,9929625.88,9929625.88,9929418.87,9929625.88,9929625.88,15528761.05,15528761.05,15528765.93,15528761.05,15528761.05,15528756.16,15528761.05,-1188612.71,-1188612.67,-1188612.71,-1185699.46,-1188612.76,-1188612.71,-1191525.97
9929066.03,9929273.04,9929066.03,9929066.03,9928859.02,9929066.03,9929066.03,15526048.64,15526048.64,15526053.53,15526048.64,15526048.64,15526043.75,15526048.64,-1219103.93,-1219103.89,-1219103.93,-1216190.67,-1219103.97,-1219103.93,-1222017.18
9928506.17,9928713.18,9928506.17,9928506.17,9928299.16,9928506.17,9928506.17,15525292.38,15525292.38,15525297.26,15525292.38,15525292.38,15525287.49,15525292.38,-1249489.63,-1249489.59,-1249489.63,-1246576.37,-1249489.67,-1249489.63,-1252402.89
9927947.21,9928154.22,9927947.21,9927947.21,9927740.19,9927947.21,9927947.21,15507051.92,15507051.92,15507056.81,15507051.92,15507051.92,15507047.04,15507051.92,-1279721.5,-1279721.46,-1279721.5,-1276808.23,-1279721.54,-1279721.5,-1282634.78
9927387.33,9927594.34,9927387.33,9927387.33,9927180.31,9927387.33,9927387.33,15519995.79,15519995.79,15520000.67,15519995.79,15519995.79,15519990.9,15519995.79,-1309897.4,-1309897.36,-1309897.4,-1306984.14,-1309897.44,-1309897.4,-1312810.67
9926828.87,9927035.89,9926828.87,9926828.87,9926621.86,9926828.87,9926828.87,15487545.55,15487545.55,15487550.44,15487545.55,15487545.55,15487540.67,15487545.55,-1339871.11,-1339871.07,-1339871.11,-1336957.82,-1339871.15,-1339871.11,-1342784.4
9926268.59,9926475.61,9926268.59,9926268.59,9926061.58,9926268.59,9926268.59,15514557.09,15514557.09,15514561.98,15514557.09,15514557.09,15514552.21,15514557.09,-1369837.72,-1369837.68,-1369837.72,-1366924.45,-1369837.76,-1369837.72,-1372750.98
9925710.14,9925917.15,9925710.14,9925710.14,9925503.12,9925710.14,9925710.14,15486029.16,15486029.16,15486034.04,15486029.16,15486029.16,15486024.27,15486029.16,-1399604.68,-1399604.64,-1399604.68,-1396691.39,-1399604.73,-1399604.68,-1402517.98
9925150.75,9925357.76,9925150.75,9925150.75,9924943.74,9925150.75,9925150.75,15496104.7,15496104.7,15496109.59,15496104.7,15496104.7,15496099.82,15496104.7,-1429316.75,-1429316.71,-1429316.75,-1426403.47,-1429316.8,-1429316.75,-1432230.04
9924593.17,9924800.18,9924593.17,9924593.17,9924386.16,9924593.17,9924593.17,15462854.74,15462854.74,15462859.62,15462854.74,15462854.74,15462849.85,15462854.74,-1458830.84,-1458830.8,-1458830.84,-1455917.52,-1458830.88,-1458830.84,-1461744.15
9924034.28,9924241.29,9924034.28,9924034.28,9923827.26,9924034.28,9924034.28,15471613.7,15471613.7,15471618.59,15471613.7,15471613.7,15471608.82,15471613.7,-1488289.6,-1488289.56,-1488289.6,-1485376.29,-1488289.64,-1488289.6,-1491202.91
9923476.29,9923683.3,9923476.29,9923476.29,9923269.28,9923476.29,9923476.29,15456026.25,15456026.25,15456031.14,15456026.25,15456026.25,15456021.36,15456026.25,-1517599.43,-1517599.39,-1517599.43,-1514686.11,-1517599.47,-1517599.43,-1520512.75
9922917.39,9923124.4,9922917.39,9922917.39,9922710.38,9922917.39,9922917.39,15469709.81,15469709.81,15469714.7,15469709.81,15469709.81,15469704.93,15469709.81,-1546855.5,-1546855.46,-1546855.5,-1543942.19,-1546855.54,-1546855.5,-1549768.81
9922360.3,9922567.32,9922360.3,9922360.3,9922153.29,9922360.3,9922360.3,15437465.82,15437465.82,15437470.7,15437465.82,15437465.82,15437460.93,15437465.82,-1575916.64,-1575916.6,-1575916.64,-1573003.3,-1575916.68,-1575916.64,-1578829.98
9921800.11,9922007.13,9921800.11,9921800.11,9921593.1,9921800.11,9921800.11,15482564.46,15482564.46,15482569.35,15482564.46,15482564.46,15482559.57,15482564.46,-1605017.29,-1605017.25,-1605017.29,-1602103.99,-1605017.33,-1605017.29,-1607930.59
9921241.77,9921448.78,9921241.77,9921241.77,9921034.76,9921241.77,9921241.77,15459079.5,15459079.5,15459084.38,15459079.5,15459079.5,15459074.61,15459079.5,-1633924.14,-1633924.1,-1633924.14,-1631010.83,-1633924.18,-1633924.14,-1636837.46
9920683.4,9920890.42,9920683.4,9920683.4,9920476.39,9920683.4,9920683.4,15452531.51,15452531.51,15452536.4,15452531.51,15452531.51,15452526.62,15452531.51,-1662731.39,-1662731.35,-1662731.39,-1659818.07,-1662731.43,-1662731.39,-1665644.71
9920124.13,9920331.15,9920124.13,9920124.13,9919917.12,9920124.13,9920124.13,15468735.42,15468735.42,15468740.31,15468735.42,15468735.42,15468730.54,15468735.42,-1691485.83,-1691485.79,-1691485.83,-1688572.52,-1691485.87,-1691485.83,-1694399.14
9919565.78,9919772.8,9919565.78,9919565.78,9919358.77,9919565.78,9919565.78,15455223.74,15455223.74,15455228.62,15455223.74,15455223.74,15455218.85,15455223.74,-1720094.93,-1720094.88,-1720094.93,-1717181.6,-1720094.97,-1720094.93,-1723008.25
9919007.94,9919214.95,9919007.94,9919007.94,9918800.93,9919007.94,9919007.94,15433426.87,15433426.87,15433431.75,15433426.87,15433426.87,15433421.98,15433426.87,-1748558.29,-1748558.25,-1748558.29,-1745644.95,-1748558.33,-1748558.29,-1751471.63
9918449.18,9918656.19,9918449.18,9918449.18,9918242.16,9918449.18,9918449.18,15445379.14,15445379.14,15445384.03,15445379.14,15445379.14,15445374.26,15445379.14,-1776969.65,-1776969.61,-1776969.65,-1774056.32,-1776969.7,-1776969.65,-1779882.99
9917890.43,9918097.44,9917890.43,9917890.43,9917683.42,9917890.43,9917890.43,15448711.63,15448711.63,15448716.52,15448711.63,15448711.63,15448706.74,15448711.63,-1805283.25,-1805283.2,-1805283.25,-1802369.92,-1805283.29,-1805283.25,-1808196.57
9917332.59,9917539.6,9917332.59,9917332.59,9917125.58,9917332.59,9917332.59,15431611.19,15431611.19,15431616.07,15431611.19,15431611.19,15431606.3,15431611.19,-1833453.77,-1833453.73,-1833453.77,-1830540.42,-1833453.81,-1833453.77,-1836367.11
9916774.73,9916981.74,9916774.73,9916774.73,9916567.72,9916774.73,9916774.73,15426843.31,15426843.31,15426848.19,15426843.31,15426843.31,15426838.42,15426843.31,-1861527.4,-1861527.36,-1861527.4,-1858614.05,-1861527.44,-1861527.4,-1864440.75
9916216.5,9916423.51,9916216.5,9916216.5,9916009.48,9916216.5,9916216.5,15425513.94,15425513.94,15425518.83,15425513.94,15425513.94,15425509.06,15425513.94,-1889503.41,-1889503.37,-1889503.41,-1886590.06,-1889503.45,-1889503.41,-1892416.76
9915657.37,9915864.38,9915657.37,9915657.37,9915450.35,9915657.37,9915657.37,15443172.89,15443172.89,15443177.78,15443172.89,15443172.89,15443168.01,15443172.89,-1917428.38,-1917428.34,-1917428.38,-1914515.05,-1917428.42,-1917428.38,-1920341.72
9915099.16,9915306.17,9915099.16,9915099.16,9914892.15,9915099.16,9915099.16,15430066.9,15430066.9,15430071.78,15430066.9,15430066.9,15430062.01,15430066.9,-1945212.3,-1945212.26,-1945212.3,-1942298.96,-1945212.34,-1945212.3,-1948125.65
9914540.04,9914747.06,9914540.04,9914540.04,9914333.03,9914540.04,9914540.04,15444442.33,15444442.33,15444447.22,15444442.33,15444442.33,15444437.44,15444442.33,-1972945.5,-1972945.46,-1972945.5,-1970032.17,-1972945.54,-1972945.5,-1975858.84
9913980.95,9914187.96,9913980.95,9913980.95,9913773.94,9913980.95,9913980.95,15448450.43,15448450.43,15448455.32,15448450.43,15448450.43,15448445.54,15448450.43,-2000583.28,-2000583.24,-2000583.28,-1997669.95,-2000583.32,-2000583.28,-2003496.6
9913422.39,9913629.4,9913422.39,9913422.39,9913215.38,9913422.39,9913422.39,15431538.36,15431538.36,15431543.25,15431538.36,15431538.36,15431533.47,15431538.36,-2028080.28,-2028080.24,-2028080.28,-2025166.94,-2028080.33,-2028080.28,-2030993.63
9912862.91,9913069.93,9912862.91,9912862.91,9912655.9,9912862.91,9912862.91,15444852.6,15444852.6,15444857.48,15444852.6,15444852.6,15444847.71,15444852.6,-2055527.09,-2055527.05,-2055527.09,-2052613.76,-2055527.13,-2055527.09,-2058440.42
9912306.15,9912513.16,9912306.15,9912306.15,9912099.14,9912306.15,9912306.15,15394476.03,15394476.03,15394480.92,15394476.03,15394476.03,15394471.15,15394476.03,-2082746.82,-2082746.78,-2082746.82,-2079833.44,-2082746.86,-2082746.82,-2085660.19
9911748.44,9911955.45,9911748.44,9911748.44,9911541.43,9911748.44,9911748.44,15398459.83,15398459.83,15398464.72,15398459.83,15398459.83,15398454.94,15398459.83,-2109917.18,-2109917.14,-2109917.18,-2107003.81,-2109917.23,-2109917.18,-2112830.56
9911190.74,9911397.75,9911190.74,9911190.74,9910983.73,9911190.74,9911190.74,15399570.58,15399570.58,15399575.46,15399570.58,15399570.58,15399565.69,15399570.58,-2136994.33,-2136994.29,-2136994.33,-2134080.96,-2136994.37,-2136994.33,-2139907.7
9910632.15,9910839.16,9910632.15,9910632.15,9910425.14,9910632.15,9910632.15,15417909.87,15417909.87,15417914.75,15417909.87,15417909.87,15417904.98,15417909.87,-2164022.33,-2164022.28,-2164022.33,-2161108.97,-2164022.37,-2164022.33,-2166935.68
9910074.49,9910281.5,9910074.49,9910074.49,9909867.47,9910074.49,9910074.49,15404993.56,15404993.56,15404998.45,15404993.56,15404993.56,15404988.67,15404993.56,-2190913.88,-2190913.84,-2190913.88,-2188000.51,-2190913.92,-2190913.88,-2193827.25
9909516.44,9909723.45,9909516.44,9909516.44,9909309.42,9909516.44,9909516.44,15401392.29,15401392.29,15401397.17,15401392.29,15401392.29,15401387.4,15401392.29,-2217712.01,-2217711.96,-2217712.01,-2214798.63,-2217712.05,-2217712.01,-2220625.38
9908959.28,9909166.3,9908959.28,9908959.28,9908752.27,9908959.28,9908959.28,15382358.6,15382358.6,15382363.48,15382358.6,15382358.6,15382353.71,15382358.6,-2244374.85,-2244374.81,-2244374.85,-2241461.47,-2244374.9,-2244374.85,-2247288.24
9908402.12,9908609.13,9908402.12,9908402.12,9908195.11,9908402.12,9908402.12,15377051.7,15377051.7,15377056.58,15377051.7,15377051.7,15377046.81,15377051.7,-2270946.3,-2270946.26,-2270946.3,-2268032.91,-2270946.34,-2270946.3,-2273859.69
9907844.96,9908051.97,9907844.96,9907844.96,9907637.94,9907844.96,9907844.96,15375572.05,15375572.05,15375576.93,15375572.05,15375572.05,15375567.16,15375572.05,-2297426.7,-2297426.66,-2297426.7,-2294513.31,-2297426.74,-2297426.7,-2300340.1
9907287.8,9907494.81,9907287.8,9907287.8,9907080.79,9907287.8,9907287.8,15375159.5,15375159.5,15375164.38,15375159.5,15375159.5,15375154.61,15375159.5,-2323816.38,-2323816.34,-2323816.38,-2320902.99,-2323816.42,-2323816.38,-2326729.78
9906730.27,9906937.28,9906730.27,9906730.27,9906523.26,9906730.27,9906730.27,15375044.47,15375044.47,15375049.36,15375044.47,15375044.47,15375039.58,15375044.47,-2350114.55,-2350114.51,-2350114.55,-2347201.15,-2350114.59,-2350114.55,-2353027.94
9906172.75,9906379.77,9906172.75,9906172.75,9905965.74,9906172.75,9906172.75,15375012.4,15375012.4,15375017.29,15375012.4,15375012.4,15375007.51,15375012.4,-2376322.63,-2376322.58,-2376322.63,-2373409.23,-2376322.67,-2376322.63,-2379236.02
9905615.24,9905822.25,9905615.24,9905615.24,9905408.23,9905615.24,9905615.24,15375003.46,15375003.46,15375008.34,15375003.46,15375003.46,15374998.57,15375003.46,-2402440.92,-2402440.88,-2402440.92,-2399527.53,-2402440.96,-2402440.92,-2405354.32
9905057.74,9905264.75,9905057.74,9905057.74,9904850.73,9905057.74,9905057.74,15375000.96,15375000.96,15375005.85,15375000.96,15375000.96,15374996.08,15375000.96,-2428469.75,-2428469.71,-2428469.75,-2425556.36,-2428469.79,-2428469.75,-2431383.15
9904500.25,9904707.26,9904500.25,9904500.25,9904293.24,9904500.25,9904500.25,15375000.27,15375000.27,15375005.16,15375000.27,15375000.27,15374995.38,15375000.27,-2454409.42,-2454409.38,-2454409.42,-2451496.02,-2454409.46,-2454409.42,-2457322.81
9903942.77,9904149.78,9903942.77,9903942.77,9903735.75,9903942.77,9903942.77,15375000.07,15375000.07,15375004.96,15375000.07,15375000.07,15374995.19,15375000.07,-2480260.23,-2480260.19,-2480260.23,-2477346.83,-2480260.27,-2480260.23,-2483173.62
9903386.19,9903593.2,9903386.19,9903386.19,9903179.18,9903386.19,9903386.19,15356970.42,15356970.42,15356975.31,15356970.42,15356970.42,15356965.54,15356970.42,-2505980.63,-2505980.59,-2505980.63,-2503067.22,-2505980.68,-2505980.63,-2508894.05
9902829.22,9903036.23,9902829.22,9902829.22,9902622.21,9902829.22,9902829.22,15351943.47,15351943.47,15351948.35,15351943.47,15351943.47,15351938.58,15351943.47,-2531611.91,-2531611.87,-2531611.91,-2528698.49,-2531611.95,-2531611.91,-2534525.32
9902272.26,9902479.27,9902272.26,9902272.26,9902065.25,9902272.26,9902272.26,15350541.87,15350541.87,15350546.76,15350541.87,15350541.87,15350536.98,15350541.87,-2557155.51,-2557155.46,-2557155.51,-2554242.09,-2557155.55,-2557155.51,-2560068.92
9901714.41,9901921.42,9901714.41,9901714.41,9901507.4,9901714.41,9901714.41,15368180.68,15368180.68,15368185.56,15368180.68,15368180.68,15368175.79,15368180.68,-2582653.17,-2582653.13,-2582653.17,-2579739.76,-2582653.21,-2582653.17,-2585566.57
9901157.49,9901364.5,9901157.49,9901157.49,9900950.47,9901157.49,9901157.49,15355069.07,15355069.07,15355073.95,15355069.07,15355069.07,15355064.18,15355069.07,-2608022.27,-2608022.23,-2608022.27,-2605108.85,-2608022.31,-2608022.27,-2610935.68
9900600.56,9900807.57,9900600.56,9900600.56,9900393.55,9900600.56,9900600.56,15351413.34,15351413.34,15351418.22,15351413.34,15351413.34,15351408.45,15351413.34,-2633304.57,-2633304.53,-2633304.57,-2630391.15,-2633304.61,-2633304.57,-2636217.99
9900043.64,9900250.65,9900043.64,9900043.64,9899836.63,9900043.64,9900043.64,15350394.06,15350394.06,15350398.95,15350394.06,15350394.06,15350389.17,15350394.06,-2658500.4,-2658500.36,-2658500.4,-2655586.98,-2658500.44,-2658500.4,-2661413.82
9899484.94,9899691.95,9899484.94,9899484.94,9899277.93,9899484.94,9899484.94,15368139.47,15368139.47,15368144.35,15368139.47,15368139.47,15368134.58,15368139.47,-2683648.3,-2683648.25,-2683648.3,-2680734.89,-2683648.34,-2683648.3,-2686561.7
9898924.06,9899131.07,9898924.06,9898924.06,9898717.04,9898924.06,9898924.06,15355057.58,15355057.58,15355062.46,15355057.58,15355057.58,15355052.69,15355057.58,-2708660.27,-2708660.22,-2708660.27,-2705746.85,-2708660.31,-2708660.27,-2711573.68
9898363.13,9898570.14,9898363.13,9898363.13,9898156.12,9898363.13,9898363.13,15351410.13,15351410.13,15351415.02,15351410.13,15351410.13,15351405.25,15351410.13,-2733586.54,-2733586.5,-2733586.54,-2730673.12,-2733586.58,-2733586.54,-2736499.96
9897803.07,9898010.08,9897803.07,9897803.07,9897596.05,9897803.07,9897803.07,15332363.57,15332363.57,15332368.46,15332363.57,15332363.57,15332358.69,15332363.57,-2758387.01,-2758386.97,-2758387.01,-2755473.58,-2758387.05,-2758387.01,-2761300.45
9897241.16,9897448.18,9897241.16,9897241.16,9897034.15,9897241.16,9897241.16,15363112.28,15363112.28,15363117.16,15363112.28,15363112.28,15363107.39,15363112.28,-2783183.23,-2783183.19,-2783183.23,-2780269.83,-2783183.27,-2783183.23,-2786096.64
9896680.16,9896887.17,9896680.16,9896680.16,9896473.15,9896680.16,9896680.16,15353655.91,15353655.91,15353660.8,15353655.91,15353655.91,15353651.03,15353655.91,-2807854.35,-2807854.31,-2807854.35,-2804940.93,-2807854.39,-2807854.35,-2810767.76
9896120.02,9896327.03,9896120.02,9896120.02,9895913.01,9896120.02,9896120.02,15332989.73,15332989.73,15332994.62,15332989.73,15332989.73,15332984.85,15332989.73,-2832400.93,-2832400.88,-2832400.93,-2829487.49,-2832400.97,-2832400.93,-2835314.36
