64608,-593
64608,-595
64608,-594
64608,-593
64608,-593
64608,-593
64608,-593
64608,-593
64608,-593
64608,-595
64608,-594
64592,-594
64608,-594
64592,-593
64592,-594
64592,-593
64592,-593
64592,-593
64592,-593
64592,-594
64592,-593
64592,-593
64592,-593
64592,-594
64592,-593
64592,-593
64592,-593
64592,-593
64592,-593
64592,-593
64592,-593
64592,-593
64592,-593
64592,-593
64592,-592
64592,-593
64592,-593
64592,-593
64592,-593
64592,-593
64592,-593
64576,-593
64576,-592
64576,-593
64576,-593
64576,-593
64576,-593
64576,-593
64576,-593
64576,-594
64576,-593
64576,-593
64576,-593
64576,-593
64576,-593
64576,-593
64576,-593
64576,-593
64576,-593
64576,-593
64576,-593
64576,-593
64576,-593
64576,-593
64576,-593
64576,-593
64560,-593
64576,-593
64560,-592
64560,-593
64560,-591
64576,-593
64576,-593
64560,-592
64560,-593
64560,-593
64560,-593
64560,-593
64560,-592
64560,-593
64560,-592
64560,-592
64560,-592
64560,-593
64560,-593
64560,-593
64560,-593
64560,-593
64560,-593
64560,-593
64560,-593
64560,-593
64560,-593
64560,-593
64560,-593
64560,-593
64560,-592
64544,-593
64544,-593
64544,-593
64544,-595
64544,-593
64544,-593
64544,-593
64544,-593
64544,-593
64544,-594
64544,-593
64544,-593
64544,-594
64544,-593
64544,-593
64544,-594
64544,-593
64544,-593
64544,-593
64544,-594
64544,-594
64544,-593
64544,-593
64544,-593
64544,-593
64544,-593
64544,-592
64544,-593
64544,-593
64544,-592
64544,-592
64528,-592
64544,-592
64544,-592
64544,-592
64528,-593
64528,-593
64528,-592
64528,-593
64528,-592
64528,-593
64528,-593
64528,-591
64528,-592
64528,-593
64528,-591
64528,-592
64528,-591
64528,-592
64528,-592
64528,-593
64528,-591
64528,-591
64528,-592
64528,-591
64528,-591
64528,-592
64528,-590
64528,-592
64528,-592
64528,-591
64528,-590
64528,-592
64528,-591
64528,-590
64512,-590
64528,-591
64512,-590
64512,-593
64512,-590
64512,-591
64512,-590
64512,-590
64512,-590
64512,-590
64512,-591
64512,-590
64512,-590
64512,-590
64512,-590
64512,-591
64512,-591
64512,-590
64512,-591
64512,-590
64512,-591
64512,-590
64512,-591
64512,-589
64512,-591
64512,-591
64512,-590
64512,-591
64512,-591
64512,-590
64512,-590
64512,-591
64512,-590
64496,-590
64512,-591
64512,-591
64496,-591
64512,-590
64512,-591
64512,-591
64496,-592
64496,-590
64496,-591
64496,-591
64496,-590
64496,-591
64496,-591
64496,-590
64496,-591
64496,-593
64496,-590
64496,-590
64496,-592
64496,-590
64496,-591
64496,-592
64496,-591
64496,-591
64496,-590
64496,-590
64496,-590
64496,-591
64496,-591
64496,-590
64496,-590
64496,-589
64496,-590
64496,-590
64496,-590
64496,-591
64496,-590
64496,-591
64480,-590
64496,-590
64480,-590
64480,-590
64480,-591
64480,-591
64480,-590
64480,-591
64480,-590
64480,-590
64480,-590
64480,-592
64480,-590
64480,-590
64480,-590
64480,-590
64480,-591
64480,-590
64480,-590
64480,-590
64480,-591
64480,-590
64480,-590
64480,-589
64480,-590
64480,-590
64480,-590
64480,-590
64480,-590
64480,-590
64480,-590
64480,-590
64480,-590
64480,-590
64480,-590
64480,-591
64480,-590
64480,-589
64480,-590
64464,-589
64464,-590
64464,-590
64464,-590
64464,-590
64464,-590
64464,-589
64464,-590
64464,-590
64464,-590
64464,-590
64464,-589
64464,-590
64464,-589
64464,-589
64464,-590
64464,-590
64464,-589
64464,-589
64464,-590
64464,-590
64464,-590
64464,-590
64464,-590
64464,-588
64464,-590
64464,-590
64464,-590
64464,-589
64464,-589
64464,-589
64464,-590
64464,-589
64448,-590
64464,-590
64464,-590
64448,-589
64464,-589
64448,-590
64448,-590
64448,-590
64448,-590
64448,-590
64448,-589
64448,-589
64448,-589
64448,-589
64448,-590
64448,-590
64448,-588
64448,-588
64448,-589
64448,-590
64448,-589
64448,-588
64448,-589
64448,-590
64448,-589
64448,-589
64448,-589
64448,-589
64448,-588
64448,-588
64448,-590
64448,-590
64448,-589
64448,-590
64448,-588
64448,-590
64448,-588
64448,-590
64448,-589
64448,-590
64448,-589
64432,-589
64448,-588
64432,-590
64432,-588
64432,-588
64432,-588
64432,-587
64432,-589
64432,-590
64432,-587
64432,-588
64432,-589
64432,-587
64432,-589
64432,-588
64432,-588
64432,-589
64432,-587
64432,-588
64432,-589
64432,-589
64432,-588
64432,-590
64432,-588
64432,-588
64432,-589
64432,-589
64432,-589
64432,-589
64432,-587
64432,-589
64432,-590
64432,-588
64432,-587
64432,-588
64432,-587
64432,-589
64432,-589
64432,-587
64432,-589
64432,-589
64416,-590
64432,-587
64416,-590
64416,-588
64416,-590
64416,-590
64416,-589
64416,-589
64416,-588
64416,-589
64416,-590
64416,-589
64416,-589
64416,-588
64416,-590
64416,-590
64416,-589
64416,-590
64416,-588
64416,-590
64416,-589
64416,-589
64416,-590
64416,-589
64416,-588
64416,-590
64416,-589
64416,-590
64416,-590
64416,-588
64416,-589
64416,-589
64416,-589
64416,-589
64416,-588
64416,-590
64416,-588
64400,-589
64400,-588
64400,-588
64400,-588
64400,-590
64416,-588
64400,-588
64400,-588
64400,-589
64400,-588
64400,-588
64400,-589
64400,-588
64400,-589
64400,-589
64400,-589
64400,-589
64400,-590
64400,-590
64400,-588
64400,-588
64400,-588
64400,-588
64400,-588
64400,-588
64400,-587
64400,-588
64400,-587
64400,-590
64400,-588
64400,-588
64400,-587
64400,-589
64400,-589
64400,-589
64400,-587
64400,-589
64400,-589
64400,-589
64400,-588
64400,-589
64400,-589
64400,-588
64384,-588
64400,-589
64384,-588
64384,-588
64384,-590
64384,-587
64384,-589
64384,-590
64384,-588
64384,-588
64384,-588
64384,-588
64384,-588
64384,-588
64384,-588
64384,-588
64384,-588
64384,-589
64384,-588
64384,-587
64384,-588
64384,-588
64384,-589
64384,-587
64384,-588
64384,-589
64384,-588
64384,-588
64384,-587
64384,-588
64384,-589
64384,-588
64384,-588
64384,-588
64384,-588
64384,-588
64384,-588
64384,-588
64384,-587
64384,-587
64384,-588
64384,-587
64384,-588
64384,-588
64384,-588
64384,-588
64384,-587
64384,-587
64368,-588
64368,-588
64368,-587
64368,-587
64368,-589
64368,-588
64368,-589
64368,-588
64368,-587
64368,-587
64368,-587
64368,-589
64368,-587
64368,-587
64368,-587
64368,-587
64368,-587
64368,-588
64368,-587
64368,-587
64368,-587
64368,-587
64368,-587
64368,-588
64368,-586
64368,-587
64368,-586
64368,-588
64368,-587
64368,-587
64368,-585
64368,-587
64368,-587
64368,-587
64368,-587
64368,-587
64368,-587
64368,-588
64368,-587
64368,-587
64368,-587
64368,-587
64368,-587
64368,-587
64368,-587
64352,-587
64352,-587
64352,-589
64352,-587
64352,-587
64352,-587
64352,-587
64352,-587
64352,-587
64352,-586
64352,-587
64352,-587
64352,-587
64352,-587
64352,-586
64352,-587
64352,-587
64352,-585
64352,-586
64352,-586
64352,-587
64352,-586
64352,-587
64352,-585
64352,-587
64352,-587
64352,-586
64352,-587
64352,-586
64352,-586
64352,-586
64352,-587
64352,-587
64352,-587
64352,-587
64352,-587
64352,-586
64352,-587
64352,-587
64352,-587
64352,-587
64352,-587
64352,-587
64352,-587
64352,-587
64352,-586
64352,-585
64336,-585
64352,-586
64336,-587
64336,-587
64336,-587
64336,-585
64336,-585
64336,-587
64336,-587
64336,-587
64336,-587
64336,-587
64336,-585
64336,-585
64336,-587
64336,-586
64336,-586
64336,-586
64336,-586
64336,-587
64336,-586
64336,-587
64336,-587
64336,-588
64336,-588
64336,-587
64336,-587
64336,-587
64336,-588
64336,-587
64336,-587
64336,-587
64336,-587
64336,-587
64336,-585
64336,-587
64336,-586
64336,-586
64336,-587
64336,-587
64336,-586
64336,-586
64336,-586
64336,-587
64336,-587
64320,-587
64320,-585
64320,-587
64320,-586
64336,-586
64320,-585
64320,-587
64320,-586
64320,-586
64320,-585
64320,-586
64320,-587
64320,-585
64320,-586
64320,-587
64320,-584
64320,-585
64320,-585
64320,-584
64320,-584
64320,-584
64320,-584
64320,-585
64320,-585
64320,-585
64320,-584
64320,-585
64320,-585
64320,-586
64320,-586
64320,-583
64320,-584
64320,-584
64320,-584
64320,-584
64320,-584
64320,-585
64320,-585
64320,-585
64320,-585
64320,-586
64320,-584
64320,-586
64320,-585
64320,-585
64320,-585
64320,-584
64320,-583
64320,-584
64304,-585
64320,-586
64320,-586
64304,-584
64304,-586
64304,-584
64304,-585
64304,-585
64304,-584
64304,-584
64304,-585
64304,-586
64304,-584
64304,-585
64304,-585
64304,-584
64304,-585
64304,-586
64304,-584
64304,-584
64304,-584
64304,-583
